"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","ont","comparison","geneID","symbol"
"1","GO:0006352","DNA-templated transcription, initiation","82/211","248/18493",2.61000068325402e-101,4.44352616323997e-98,2.96990604062905e-98,82,"bp","ChemoRes","2068/1387/23054/5468/6258/5465/10891/6256/9971/2908/10062/9862/7067/7421/2100/8856/5914/5469/7068/367/7376/3164/2099/5241/6722/5467/10002/2494/9970/3725/8850/6908/5916/9794/1024/6095/9439/10001/2101/8431/190/51586/81857/9443/84246/6878/5440/5441/5435/5439/6877/51003/6879/6874/9477/9440/6881/9441/6875/5436/9282/892/5433/9442/112950/90390/9968/10025/9969/6873/5438/29079/7343/1025/5437/5432/5430/5430/5431/5434/83860/6882/6884","ERCC2/CREBBP/NCOA6/PPARG/RXRG/PPARA/PPARGC1A/RXRA/NR1H4/NR3C1/NR1H3/MED24/THRA/VDR/ESR2/NR1I2/RARA/MED1/THRB/AR//NR4A1/ESR1/PGR/SRF/PPARD/NR2E3/NR5A2/NR1I3/JUN/KAT2B/TBP/RARG/MAML1/CDK8/RORA/MED23/MED6/ESRRA/NR0B2/NR0B1/MED15/MED25/MED7/MED10/TAF6/POLR2K/POLR2L/POLR2F/POLR2J/TAF5/MED31/TAF7/TAF4/MED20/MED17/TAF10/MED26/TAF4B/POLR2G/MED14/CCNC/POLR2D/MED27/MED8/MED30/MED12/MED16/MED13/TAF2/POLR2I/MED4/UBTF/CDK9/POLR2H/POLR2C/POLR2A//POLR2B/POLR2E/TAF3/TAF11/TAF13"
"2","GO:0006367","transcription initiation from RNA polymerase II promoter","79/211","186/18493",6.20181163527137e-108,2.1117168618099e-104,1.41140176373228e-104,79,"bp","ChemoRes","2068/1387/5468/6258/5465/10891/6256/9971/2908/10062/9862/7067/7421/2100/8856/5914/5469/7068/367/7376/3164/2099/5241/6722/5467/10002/2494/9970/8850/6908/5916/9794/1024/6095/9439/10001/2101/8431/190/51586/81857/9443/84246/6878/5440/5441/5435/5439/6877/51003/6879/6874/9477/9440/6881/9441/6875/5436/9282/892/5433/9442/112950/90390/9968/10025/9969/6873/5438/29079/1025/5437/5432/5430/5430/5431/5434/83860/6882/6884","ERCC2/CREBBP/PPARG/RXRG/PPARA/PPARGC1A/RXRA/NR1H4/NR3C1/NR1H3/MED24/THRA/VDR/ESR2/NR1I2/RARA/MED1/THRB/AR//NR4A1/ESR1/PGR/SRF/PPARD/NR2E3/NR5A2/NR1I3/KAT2B/TBP/RARG/MAML1/CDK8/RORA/MED23/MED6/ESRRA/NR0B2/NR0B1/MED15/MED25/MED7/MED10/TAF6/POLR2K/POLR2L/POLR2F/POLR2J/TAF5/MED31/TAF7/TAF4/MED20/MED17/TAF10/MED26/TAF4B/POLR2G/MED14/CCNC/POLR2D/MED27/MED8/MED30/MED12/MED16/MED13/TAF2/POLR2I/MED4/CDK9/POLR2H/POLR2C/POLR2A//POLR2B/POLR2E/TAF3/TAF11/TAF13"
"3","GO:0003713","transcription coactivator activity","59/218","321/17632",9.21806929896104e-53,3.62270123449169e-50,2.43551094109392e-50,59,"mf","ChemoRes","1387/23054/5468/2033/23426/8648/5465/10891/6256/3275/9971/9325/10062/9862/7067/10499/7421/2100/8202/8856/5914/5469/7068/7376/5467/5449/4654/10847/9970/6604/3725/8850/5916/9794/8204/9412/672/9439/10001/2648/9443/51003/6879/6874/9477/9440/6881/9441/9282/9442/90390/9968/10025/9969/29079/3054/6871/6882/55749","CREBBP/NCOA6/PPARG/EP300/GRIP1/NCOA1/PPARA/PPARGC1A/RXRA/PRMT2/NR1H4/TRIP4/NR1H3/MED24/THRA/NCOA2/VDR/ESR2/NCOA3/NR1I2/RARA/MED1/THRB//PPARD/POU1F1/MYOD1/SRCAP/NR1I3/SMARCD3/JUN/KAT2B/RARG/MAML1/NRIP1/MED21/BRCA1/MED23/MED6/KAT2A/MED7/MED31/TAF7/TAF4/MED20/MED17/TAF10/MED26/MED14/MED27/MED30/MED12/MED16/MED13/MED4/HCFC1/TADA2A/TAF11/CCAR1"
"4","GO:0048545","response to steroid hormone","57/211","390/18493",4.87254936178537e-47,2.37014722526846e-44,1.58412807822255e-44,57,"bp","ChemoRes","2056/2353/23054/5468/6258/2033/23426/8648/5465/10891/6256/3275/9971/9325/2908/5970/10062/9862/7067/10499/7421/2100/8202/8856/5914/5469/7068/367/9612/7376/3164/2099/5241/5467/9611/4654/10002/2494/9970/6720/5916/6095/8204/672/2101/8431/190/6879/9440/9282/90390/9968/10025/9969/29079/10013/51366","EPO/FOS/NCOA6/PPARG/RXRG/EP300/GRIP1/NCOA1/PPARA/PPARGC1A/RXRA/PRMT2/NR1H4/TRIP4/NR3C1/RELA/NR1H3/MED24/THRA/NCOA2/VDR/ESR2/NCOA3/NR1I2/RARA/MED1/THRB/AR/NCOR2//NR4A1/ESR1/PGR/PPARD/NCOR1/MYOD1/NR2E3/NR5A2/NR1I3/SREBF1/RARG/RORA/NRIP1/BRCA1/ESRRA/NR0B2/NR0B1/TAF7/MED17/MED14/MED30/MED12/MED16/MED13/MED4/HDAC6/UBR5"
"5","GO:0005667","transcription factor complex","56/217","356/19659",1.07926949197384e-48,1.47859920400416e-46,1.20423753841292e-46,56,"cc","ChemoRes","2353/2068/4087/23054/5468/2033/9314/5465/6256/9971/5970/10062/7067/7421/8856/5914/7068/7376/3164/5467/5449/4654/10002/3091/2494/9970/3725/6908/5916/1051/9439/10001/4088/2648/81857/9443/2034/6878/54797/6877/51003/6879/6874/9440/6881/9441/6875/9282/9442/112950/6873/29079/83860/129685/6882/6884","FOS/ERCC2/SMAD2/NCOA6/PPARG/EP300/KLF4/PPARA/RXRA/NR1H4/RELA/NR1H3/THRA/VDR/NR1I2/RARA/THRB//NR4A1/PPARD/POU1F1/MYOD1/NR2E3/HIF1A/NR5A2/NR1I3/JUN/TBP/RARG/CEBPB/MED23/MED6/SMAD3/KAT2A/MED25/MED7/EPAS1/TAF6/MED18/TAF5/MED31/TAF7/TAF4/MED17/TAF10/MED26/TAF4B/MED14/MED27/MED8/TAF2/MED4/TAF3/TAF8/TAF11/TAF13"
"6","GO:0030522","intracellular receptor signaling pathway","54/211","288/18493",1.49620268283488e-50,1.01891402701055e-47,6.81008463218738e-48,54,"bp","ChemoRes","4792/23054/5468/6258/2033/23426/8648/5465/10891/6256/3275/9971/9325/2908/5970/10062/9862/7067/7421/2100/8202/8856/5914/5469/7068/367/9612/7376/3164/2099/5241/5467/9611/10002/2494/9970/6720/5916/6095/8204/672/2101/190/6879/9440/9282/90390/9968/10025/9969/29079/10013/51366/7314","NFKBIA/NCOA6/PPARG/RXRG/EP300/GRIP1/NCOA1/PPARA/PPARGC1A/RXRA/PRMT2/NR1H4/TRIP4/NR3C1/RELA/NR1H3/MED24/THRA/VDR/ESR2/NCOA3/NR1I2/RARA/MED1/THRB/AR/NCOR2//NR4A1/ESR1/PGR/PPARD/NCOR1/NR2E3/NR5A2/NR1I3/SREBF1/RARG/RORA/NRIP1/BRCA1/ESRRA/NR0B1/TAF7/MED17/MED14/MED30/MED12/MED16/MED13/MED4/HDAC6/UBR5/UBB"
"7","GO:0071383","cellular response to steroid hormone stimulus","52/211","259/18493",2.85791014476947e-50,1.62186400715667e-47,1.08400030403361e-47,52,"bp","ChemoRes","23054/5468/6258/2033/23426/8648/5465/10891/6256/3275/9971/9325/2908/10062/9862/7067/7421/2100/8202/8856/5914/5469/7068/367/9612/7376/3164/2099/5241/5467/9611/4654/10002/2494/9970/5916/6095/8204/672/2101/8431/190/6879/9440/9282/90390/9968/10025/9969/29079/10013/51366","NCOA6/PPARG/RXRG/EP300/GRIP1/NCOA1/PPARA/PPARGC1A/RXRA/PRMT2/NR1H4/TRIP4/NR3C1/NR1H3/MED24/THRA/VDR/ESR2/NCOA3/NR1I2/RARA/MED1/THRB/AR/NCOR2//NR4A1/ESR1/PGR/PPARD/NCOR1/MYOD1/NR2E3/NR5A2/NR1I3/RARG/RORA/NRIP1/BRCA1/ESRRA/NR0B2/NR0B1/TAF7/MED17/MED14/MED30/MED12/MED16/MED13/MED4/HDAC6/UBR5"
"8","GO:0009755","hormone-mediated signaling pathway","51/211","240/18493",1.2440594857533e-50,1.01891402701055e-47,6.81008463218738e-48,51,"bp","ChemoRes","23054/5468/6258/2033/23426/8648/5465/10891/6256/3275/9971/9325/2908/10062/9862/7067/7421/2100/8202/8856/5914/5469/7068/367/9612/7376/3164/2099/5241/5467/9611/10002/2494/9970/5916/6095/8204/672/2101/8431/190/6879/9440/9282/90390/9968/10025/9969/29079/10013/51366","NCOA6/PPARG/RXRG/EP300/GRIP1/NCOA1/PPARA/PPARGC1A/RXRA/PRMT2/NR1H4/TRIP4/NR3C1/NR1H3/MED24/THRA/VDR/ESR2/NCOA3/NR1I2/RARA/MED1/THRB/AR/NCOR2//NR4A1/ESR1/PGR/PPARD/NCOR1/NR2E3/NR5A2/NR1I3/RARG/RORA/NRIP1/BRCA1/ESRRA/NR0B2/NR0B1/TAF7/MED17/MED14/MED30/MED12/MED16/MED13/MED4/HDAC6/UBR5"
"9","GO:0043401","steroid hormone mediated signaling pathway","51/211","191/18493",3.26421780588665e-56,3.70488720968135e-53,2.4762241741498e-53,51,"bp","ChemoRes","23054/5468/6258/2033/23426/8648/5465/10891/6256/3275/9971/9325/2908/10062/9862/7067/7421/2100/8202/8856/5914/5469/7068/367/9612/7376/3164/2099/5241/5467/9611/10002/2494/9970/5916/6095/8204/672/2101/8431/190/6879/9440/9282/90390/9968/10025/9969/29079/10013/51366","NCOA6/PPARG/RXRG/EP300/GRIP1/NCOA1/PPARA/PPARGC1A/RXRA/PRMT2/NR1H4/TRIP4/NR3C1/NR1H3/MED24/THRA/VDR/ESR2/NCOA3/NR1I2/RARA/MED1/THRB/AR/NCOR2//NR4A1/ESR1/PGR/PPARD/NCOR1/NR2E3/NR5A2/NR1I3/RARG/RORA/NRIP1/BRCA1/ESRRA/NR0B2/NR0B1/TAF7/MED17/MED14/MED30/MED12/MED16/MED13/MED4/HDAC6/UBR5"
"10","GO:0044798","nuclear transcription factor complex","45/217","198/19659",1.45198484014389e-46,9.94609615498562e-45,8.100547002908e-45,45,"cc","ChemoRes","2353/2068/4087/5468/9314/5465/6256/9971/10062/7067/7421/8856/5914/7068/7376/5467/3091/2494/9970/3725/6908/5916/1051/10001/4088/2648/81857/6878/54797/6877/51003/6879/6874/9440/6881/9441/6875/9282/112950/6873/29079/83860/129685/6882/6884","FOS/ERCC2/SMAD2/PPARG/KLF4/PPARA/RXRA/NR1H4/NR1H3/THRA/VDR/NR1I2/RARA/THRB//PPARD/HIF1A/NR5A2/NR1I3/JUN/TBP/RARG/CEBPB/MED6/SMAD3/KAT2A/MED25/TAF6/MED18/TAF5/MED31/TAF7/TAF4/MED17/TAF10/MED26/TAF4B/MED14/MED8/TAF2/MED4/TAF3/TAF8/TAF11/TAF13"
