"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","ont","comparison","geneID","symbol"
"1","GO:0031012","extracellular matrix","71/214","490/19659",2.45216102660966e-60,6.81700765397484e-58,5.80774979986497e-58,71,"cc","ChemoRes","4052/54361/283/7049/3490/6383/9672/8573/5764/6678/462/3909/7043/7041/5196/1462/1404/4318/4856/1490/7040/2331/7042/1634/1805/1288/1286/2719/2192/176/4314/9510/2199/63827/4317/4316/9507/4312/4323/9313/4982/11096/4322/4319/91522/4327/1289/1290/3914/1294/3918/7784/8840/633/5118/1278/2006/4060/1277/5549/1280/22795/4811/1285/8728/1282/1291/1284/2200/43/8292","LTBP1/WNT4/ANG/TGFBR3/IGFBP7/SDC2/SDC3/CASK/PTN/SPARC/SERPINC1/LAMA3/TGFB3/TGFB1I1/PF4/VCAN/HAPLN1/MMP9/CCN3/CCN2//FMOD/TGFB2/DCN/DPT/COL4A6/COL4A4/GPC3/FBLN1/ACAN/MMP3/ADAMTS1/FBLN2/BCAN/MMP8/MMP7/ADAMTS4/MMP1/MMP14/MMP20/TNFRSF11B/ADAMTS5/MMP13/MMP10/COL23A1/MMP19/COL5A1/COL5A2/LAMB3/COL7A1/LAMC2/ZP3/CCN4/BGN/PCOLCE/COL1A2/ELN/LUM/COL1A1/PRELP/COL2A1/NID2/NID1/COL4A3/ADAM19/COL4A1/COL6A1/COL4A2//ACHE/COLQ"
"2","GO:0043062","extracellular structure organization","62/214","402/18493",1.99800219392404e-52,7.38461610874327e-49,4.46290595316508e-49,62,"bp","ChemoRes","5156/6382/2247/6385/6678/3909/1462/1404/4318/1803/2191/1490/7040/2331/7042/1634/1805/1288/1286/89780/2192/176/4314/2199/63827/4317/4316/9507/4312/4323/5045/9313/4982/11096/4322/4319/91522/4327/649/1289/1290/3914/1294/3918/633/1278/2006/7124/4060/1277/1280/3373/22795/4811/1285/8728/1282/948/1291/1284/2200/8292","PDGFRA/SDC1/FGF2/SDC4/SPARC/LAMA3/VCAN/HAPLN1/MMP9/DPP4/FAP/CCN2//FMOD/TGFB2/DCN/DPT/COL4A6/COL4A4/WNT3A/FBLN1/ACAN/MMP3/FBLN2/BCAN/MMP8/MMP7/ADAMTS4/MMP1/MMP14/FURIN/MMP20/TNFRSF11B/ADAMTS5/MMP13/MMP10/COL23A1/MMP19/BMP1/COL5A1/COL5A2/LAMB3/COL7A1/LAMC2/BGN/COL1A2/ELN/TNF/LUM/COL1A1/COL2A1/HYAL1/NID2/NID1/COL4A3/ADAM19/COL4A1/CD36/COL6A1/COL4A2//COLQ"
"3","GO:0030198","extracellular matrix organization","58/214","348/18493",6.40610069086094e-51,1.1838474076711e-47,7.1546029821089e-48,58,"bp","ChemoRes","5156/2247/6678/3909/1462/1404/4318/1803/2191/1490/7040/2331/7042/1634/1805/1288/1286/89780/2192/176/4314/2199/63827/4317/4316/9507/4312/4323/5045/9313/4982/11096/4322/4319/91522/4327/649/1289/1290/3914/1294/3918/633/1278/2006/7124/4060/1277/1280/22795/4811/1285/8728/1282/1291/1284/2200/8292","PDGFRA/FGF2/SPARC/LAMA3/VCAN/HAPLN1/MMP9/DPP4/FAP/CCN2//FMOD/TGFB2/DCN/DPT/COL4A6/COL4A4/WNT3A/FBLN1/ACAN/MMP3/FBLN2/BCAN/MMP8/MMP7/ADAMTS4/MMP1/MMP14/FURIN/MMP20/TNFRSF11B/ADAMTS5/MMP13/MMP10/COL23A1/MMP19/BMP1/COL5A1/COL5A2/LAMB3/COL7A1/LAMC2/BGN/COL1A2/ELN/TNF/LUM/COL1A1/COL2A1/NID2/NID1/COL4A3/ADAM19/COL4A1/COL6A1/COL4A2//COLQ"
"4","GO:0048018","receptor ligand activity","56/213","478/17632",1.92701304051231e-39,7.18775864111092e-37,5.35506781784474e-37,56,"mf","ChemoRes","3082/54361/83729/3623/3624/3625/3626/90070/2247/6352/4192/5764/1437/7043/5196/6347/6355/6364/6375/6387/6366/3627/4852/6349/6349/2691/116/6373/7432/4283/5697/22943/6367/6356/2920/2695/2641/3630/4879/4856/1490/7040/7042/3481/3481/89780/7477/8741/10673/4982/2660/649/5617/5367/7784/7124/652/2200","HGF/WNT4/INHBE/INHA/INHBA/INHBB/INHBC/LACRT/FGF2/CCL5/MDK/PTN/CSF2/TGFB3/PF4/CCL2/CCL8/CCL20/XCL1/CXCL12/CCL21/CXCL10/NPY/CCL3L1/CCL3L3/GHRH/ADCYAP1/CXCL11/VIP/CXCL9/PYY/DKK1/CCL22/CCL11/CXCL2/GIP/GCG/INS/NPPB/CCN3/CCN2//TGFB2//IGF2/WNT3A/WNT7B/TNFSF13/TNFSF13B/TNFRSF11B/MSTN/BMP1/PRL/PMCH/ZP3/TNF/BMP4/"
"5","GO:0062023","collagen-containing extracellular matrix","55/214","332/19659",1.92086771267237e-49,2.67000612061459e-47,2.27471176500675e-47,55,"cc","ChemoRes","4052/283/3490/6383/9672/8573/5764/6678/462/3909/7043/7041/5196/1462/1404/4318/4856/7040/2331/7042/1634/1805/1288/1286/2719/2192/176/9510/2199/4317/11096/1289/1290/3914/1294/3918/7784/633/5118/1278/2006/4060/1277/5549/1280/22795/4811/1285/8728/1282/1291/1284/2200/43/8292","LTBP1/ANG/IGFBP7/SDC2/SDC3/CASK/PTN/SPARC/SERPINC1/LAMA3/TGFB3/TGFB1I1/PF4/VCAN/HAPLN1/MMP9/CCN3//FMOD/TGFB2/DCN/DPT/COL4A6/COL4A4/GPC3/FBLN1/ACAN/ADAMTS1/FBLN2/MMP8/ADAMTS5/COL5A1/COL5A2/LAMB3/COL7A1/LAMC2/ZP3/BGN/PCOLCE/COL1A2/ELN/LUM/COL1A1/PRELP/COL2A1/NID2/NID1/COL4A3/ADAM19/COL4A1/COL6A1/COL4A2//ACHE/COLQ"
"6","hsa04060","Cytokine-cytokine receptor interaction","44/146","294/7843",1.18725705924768e-28,2.33889640671792e-26,1.76213942477813e-26,44,"kg","ChemoRes","269/83729/3623/3624/92/3625/3626/93/91/90/130399/94/6352/1438/1437/7043/5196/6347/6355/6364/2833/6375/6387/6366/3627/7852/6349/6349/6373/4283/6367/6356/2920/7040/7042/8741/1896/608/10673/23495/4982/2660/5617/7124/652","AMHR2/INHBE/INHA/INHBA/ACVR2A/INHBB/INHBC/ACVR2B/ACVR1B/ACVR1/ACVR1C/ACVRL1/CCL5/CSF2RA/CSF2/TGFB3/PF4/CCL2/CCL8/CCL20/CXCR3/XCL1/CXCL12/CCL21/CXCL10/CXCR4/CCL3L1/CCL3L3/CXCL11/CXCL9/CCL22/CCL11/CXCL2//TGFB2/TNFSF13/EDA/TNFRSF17/TNFSF13B/TNFRSF13B/TNFRSF11B/MSTN/PRL/TNF/BMP4"
"7","GO:0005539","glycosaminoglycan binding","36/213","222/17632",2.53502880213306e-30,3.15188581065211e-28,2.34823720618641e-28,36,"mf","ChemoRes","283/7049/11167/2247/4192/5764/5068/462/5196/1462/6403/6355/1404/6402/3627/6373/4856/1490/1634/176/9510/63827/4316/7130/11096/2660/1289/3918/8840/633/8646/5118/652/5549/2200/8292","ANG/TGFBR3/FSTL1/FGF2/MDK/PTN/REG3A/SERPINC1/PF4/VCAN/SELP/CCL8/HAPLN1/SELL/CXCL10/CXCL11/CCN3/CCN2/DCN/ACAN/ADAMTS1/BCAN/MMP7/TNFAIP6/ADAMTS5/MSTN/COL5A1/LAMC2/CCN4/BGN/CHRD/PCOLCE/BMP4/PRELP//COLQ"
"8","GO:0050900","leukocyte migration","36/214","478/18493",2.60235173424797e-19,1.60304866829675e-16,9.68805329837579e-17,36,"bp","ChemoRes","6382/6383/6385/6352/9672/5196/6347/6403/6355/6364/2833/6375/6404/6387/6366/4318/6402/3627/7852/6349/6349/6373/4283/6367/6356/2920/4856/7040/7042/6441/4312/4323/2660/7784/1278/7124/1277","SDC1/SDC2/SDC4/CCL5/SDC3/PF4/CCL2/SELP/CCL8/CCL20/CXCR3/XCL1/SELPLG/CXCL12/CCL21/MMP9/SELL/CXCL10/CXCR4/CCL3L1/CCL3L3/CXCL11/CXCL9/CCL22/CCL11/CXCL2/CCN3//TGFB2/SFTPD/MMP1/MMP14/MSTN/ZP3/COL1A2/TNF/COL1A1"
"9","GO:0001503","ossification","35/214","380/18493",1.26230927974814e-21,1.16637377448728e-18,7.04900076743568e-19,35,"bp","ChemoRes","3082/54361/92/93/90/25884/10272/5764/6678/7043/1462/4318/5552/6863/22943/1490/7040/7042/3481/3481/2719/89780/7477/4323/4322/649/1290/5617/57045/8646/7124/652/1277/1280/1291/43","HGF/WNT4/ACVR2A/ACVR2B/ACVR1/CHRDL2/FSTL3/PTN/SPARC/TGFB3/VCAN/MMP9/SRGN/TAC1/DKK1/CCN2//TGFB2//IGF2/GPC3/WNT3A/WNT7B/MMP14/MMP13/BMP1/COL5A2/PRL/TWSG1/CHRD/TNF/BMP4/COL1A1/COL2A1/COL6A1/ACHE"
"10","GO:0005126","cytokine receptor binding","35/213","281/17632",1.86878292043765e-25,1.39411205864649e-23,1.03864987578009e-23,35,"mf","ChemoRes","841/83729/3623/3624/7049/92/3625/3626/93/6352/1437/7043/5196/6347/6355/6364/6375/6387/6366/3627/6349/6349/6373/4283/6367/6356/2920/7040/7042/8741/1896/10673/2660/5617/7124/652","CASP8/INHBE/INHA/INHBA/TGFBR3/ACVR2A/INHBB/INHBC/ACVR2B/CCL5/CSF2/TGFB3/PF4/CCL2/CCL8/CCL20/XCL1/CXCL12/CCL21/CXCL10/CCL3L1/CCL3L3/CXCL11/CXCL9/CCL22/CCL11/CXCL2//TGFB2/TNFSF13/EDA/TNFSF13B/MSTN/PRL/TNF/BMP4"
