"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","ont","comparison","geneID","symbol"
"1","hsa04151","PI3K-Akt signaling pathway","107/219","354/7843",4.19674970401932e-89,8.98104436660134e-87,2.65057876043325e-87,107,"kg","ChemoRes","1101/2057/3815/2056/4846/596/5105/1385/7422/627/207/3630/3569/3479/7157/5594/5595/1950/4609/2247/1956/595/2064/2475/5728/3265/598/5970/3667/3558/3717/7099/3565/5159/3845/3716/3718/3082/2885/3561/3559/6654/3562/5156/5295/3560/5290/3480/3563/1440/3566/3570/3574/4254/5293/5291/4893/2065/4233/5296/4803/2066/8503/3791/5155/2261/2252/284/2322/2263/6850/5747/2335/4914/5604/2260/3643/9965/7010/2246/2254/8823/2248/2249/8817/2255/2321/27006/2251/26281/2264/2324/5154/8074/4915/4908/1436/1969/3481/3481/7424/4909/5879/5228/4804/3320/6198/1942","CHAD/EPOR/KIT/EPO/NOS3/BCL2/PCK1/CREB1/VEGFA/BDNF/AKT1/INS/IL6/IGF1/TP53/MAPK1/MAPK3/EGF/MYC/FGF2/EGFR/CCND1/ERBB2/MTOR/PTEN/HRAS/BCL2L1/RELA/IRS1/IL2/JAK2/TLR4/IL4/PDGFRB/KRAS/JAK1/JAK3/HGF/GRB2/IL2RG/IL2RA/SOS1/IL3/PDGFRA/PIK3R1/IL2RB/PIK3CA/IGF1R/IL3RA/CSF3/IL4R/IL6R/IL7/KITLG/PIK3CD/PIK3CB/NRAS/ERBB3/MET/PIK3R2/NGF/ERBB4/PIK3R3/KDR/PDGFB/FGFR3/FGF7/ANGPT1/FLT3/FGFR2/SYK/PTK2/FN1/NTRK1/MAP2K1/FGFR1/INSR/FGF19/TEK/FGF1/FGF9/FGF16/FGF3/FGF4/FGF18/FGF10/FLT1/FGF22/FGF6/FGF20/FGFR4/FLT4/PDGFA/FGF23/NTRK2/NTF3/CSF1R/EPHA2//IGF2/VEGFC/NTF4/RAC1/PGF/NGFR/HSP90AA1/RPS6KB1/EFNA1"
"2","GO:0018108","peptidyl-tyrosine phosphorylation","104/225","387/18493",1.64647283419172e-116,7.3580870960028e-113,2.64128905190335e-113,104,"bp","ChemoRes","3815/2056/6464/7422/627/6774/3569/3479/3952/7157/5595/1950/2247/3383/1956/2064/2475/857/6714/3558/6776/3717/1437/3565/6777/5159/3716/3718/3082/3562/5156/3567/1438/3480/3568/3458/3563/1439/1440/3600/3570/3596/4254/4067/5777/2065/4233/2066/5590/3791/867/5155/2261/2252/3932/2534/284/2322/5771/2263/6850/7525/3055/5747/4914/5604/5580/2260/3643/5770/7010/2246/2254/8823/2248/2249/8817/2255/2321/27006/2251/26281/2264/2324/5154/8074/613/4915/5979/4908/1436/1969/3481/3481/25/4916/2185/3320/3084/1839/2268/1942/695/1445/640/640","KIT/EPO/SHC1/VEGFA/BDNF/STAT3/IL6/IGF1/LEP/TP53/MAPK3/EGF/FGF2/ICAM1/EGFR/ERBB2/MTOR/CAV1/SRC/IL2/STAT5A/JAK2/CSF2/IL4/STAT5B/PDGFRB/JAK1/JAK3/HGF/IL3/PDGFRA/IL5/CSF2RA/IGF1R/IL5RA/IFNG/IL3RA/CSF2RB/CSF3/IL15/IL6R/IL13/KITLG/LYN/PTPN6/ERBB3/MET/ERBB4/PRKCZ/KDR/CBL/PDGFB/FGFR3/FGF7/LCK/FYN/ANGPT1/FLT3/PTPN2/FGFR2/SYK/YES1/HCK/PTK2/NTRK1/MAP2K1/PRKCD/FGFR1/INSR/PTPN1/TEK/FGF1/FGF9/FGF16/FGF3/FGF4/FGF18/FGF10/FLT1/FGF22/FGF6/FGF20/FGFR4/FLT4/PDGFA/FGF23/BCR/NTRK2/RET/NTF3/CSF1R/EPHA2//IGF2/ABL1/NTRK3/PTK2B/HSP90AA1/NRG1/HBEGF/FGR/EFNA1/BTK/CSK/BLK/"
"3","GO:0018212","peptidyl-tyrosine modification","104/225","390/18493",4.10412784101008e-116,9.17067366073702e-113,3.29194254194703e-113,104,"bp","ChemoRes","3815/2056/6464/7422/627/6774/3569/3479/3952/7157/5595/1950/2247/3383/1956/2064/2475/857/6714/3558/6776/3717/1437/3565/6777/5159/3716/3718/3082/3562/5156/3567/1438/3480/3568/3458/3563/1439/1440/3600/3570/3596/4254/4067/5777/2065/4233/2066/5590/3791/867/5155/2261/2252/3932/2534/284/2322/5771/2263/6850/7525/3055/5747/4914/5604/5580/2260/3643/5770/7010/2246/2254/8823/2248/2249/8817/2255/2321/27006/2251/26281/2264/2324/5154/8074/613/4915/5979/4908/1436/1969/3481/3481/25/4916/2185/3320/3084/1839/2268/1942/695/1445/640/640","KIT/EPO/SHC1/VEGFA/BDNF/STAT3/IL6/IGF1/LEP/TP53/MAPK3/EGF/FGF2/ICAM1/EGFR/ERBB2/MTOR/CAV1/SRC/IL2/STAT5A/JAK2/CSF2/IL4/STAT5B/PDGFRB/JAK1/JAK3/HGF/IL3/PDGFRA/IL5/CSF2RA/IGF1R/IL5RA/IFNG/IL3RA/CSF2RB/CSF3/IL15/IL6R/IL13/KITLG/LYN/PTPN6/ERBB3/MET/ERBB4/PRKCZ/KDR/CBL/PDGFB/FGFR3/FGF7/LCK/FYN/ANGPT1/FLT3/PTPN2/FGFR2/SYK/YES1/HCK/PTK2/NTRK1/MAP2K1/PRKCD/FGFR1/INSR/PTPN1/TEK/FGF1/FGF9/FGF16/FGF3/FGF4/FGF18/FGF10/FLT1/FGF22/FGF6/FGF20/FGFR4/FLT4/PDGFA/FGF23/BCR/NTRK2/RET/NTF3/CSF1R/EPHA2//IGF2/ABL1/NTRK3/PTK2B/HSP90AA1/NRG1/HBEGF/FGR/EFNA1/BTK/CSK/BLK/"
"4","hsa04014","Ras signaling pathway","85/219","232/7843",5.08579344473121e-77,5.4417989858624e-75,1.60604003517828e-75,85,"kg","ChemoRes","3815/6464/5599/7422/627/207/3630/3479/5594/5595/1950/2247/1956/3265/598/5970/5159/5781/3845/3082/2885/6654/5156/5295/5290/3480/9846/4254/5293/5291/4893/4233/2549/5296/4803/8503/3791/5155/5335/2261/2252/284/2322/2263/25759/387/53358/4914/5601/5604/2260/399694/3643/9965/7010/2246/2254/8823/2248/2249/8817/2255/2321/27006/2251/26281/2264/2324/5154/8074/4915/5336/4908/1436/5921/1969/3481/3481/7424/25/4909/5879/5228/4804/5906/1942","KIT/SHC1/MAPK8/VEGFA/BDNF/AKT1/INS/IGF1/MAPK1/MAPK3/EGF/FGF2/EGFR/HRAS/BCL2L1/RELA/PDGFRB/PTPN11/KRAS/HGF/GRB2/SOS1/PDGFRA/PIK3R1/PIK3CA/IGF1R/GAB2/KITLG/PIK3CD/PIK3CB/NRAS/MET/GAB1/PIK3R2/NGF/PIK3R3/KDR/PDGFB/PLCG1/FGFR3/FGF7/ANGPT1/FLT3/FGFR2/SHC2/RHOA/SHC3/NTRK1/MAPK9/MAP2K1/FGFR1/SHC4/INSR/FGF19/TEK/FGF1/FGF9/FGF16/FGF3/FGF4/FGF18/FGF10/FLT1/FGF22/FGF6/FGF20/FGFR4/FLT4/PDGFA/FGF23/NTRK2/PLCG2/NTF3/CSF1R/RASA1/EPHA2//IGF2/VEGFC/ABL1/NTF4/RAC1/PGF/NGFR/RAP1A/EFNA1"
"5","hsa04010","MAPK signaling pathway","82/219","295/7843",8.66421649253105e-63,6.18047443133882e-61,1.82404557737496e-61,82,"kg","ChemoRes","775/3815/3554/5599/7422/627/207/3725/3630/3479/7157/2353/5594/7124/3553/1432/5595/1950/4609/2247/1956/836/2064/3265/5970/5159/3845/3082/2885/6654/5156/3480/4254/4893/2065/4233/1399/4803/2066/3791/5155/2261/2252/284/2322/2263/1398/4914/5601/5604/2260/3643/9965/7010/2246/2254/8823/2248/2249/8817/2255/2321/27006/2251/26281/2264/2324/5154/8074/4915/4908/1436/5921/1969/3481/3481/7424/4909/5879/5228/4804/5906/1942","CACNA1C/KIT/IL1R1/MAPK8/VEGFA/BDNF/AKT1/JUN/INS/IGF1/TP53/FOS/MAPK1/TNF/IL1B/MAPK14/MAPK3/EGF/MYC/FGF2/EGFR/CASP3/ERBB2/HRAS/RELA/PDGFRB/KRAS/HGF/GRB2/SOS1/PDGFRA/IGF1R/KITLG/NRAS/ERBB3/MET/CRKL/NGF/ERBB4/KDR/PDGFB/FGFR3/FGF7/ANGPT1/FLT3/FGFR2/CRK/NTRK1/MAPK9/MAP2K1/FGFR1/INSR/FGF19/TEK/FGF1/FGF9/FGF16/FGF3/FGF4/FGF18/FGF10/FLT1/FGF22/FGF6/FGF20/FGFR4/FLT4/PDGFA/FGF23/NTRK2/NTF3/CSF1R/RASA1/EPHA2//IGF2/VEGFC/NTF4/RAC1/PGF/NGFR/RAP1A/EFNA1"
"6","GO:0043491","protein kinase B signaling","74/225","253/18493",9.58204093107835e-84,1.4274046973663e-80,5.12387030840821e-81,74,"bp","ChemoRes","3815/207/3630/23411/2099/3479/3952/7124/3553/6347/1950/2247/1956/2064/2475/5728/6714/3667/5159/5781/3082/2885/5156/5295/5290/8660/1440/4254/5293/5291/2065/4233/2549/5296/2066/8503/3791/5155/2261/2252/3932/2534/284/2263/5747/2260/3643/9965/7010/2246/2254/8823/2248/2249/8817/2255/27006/2251/26281/10818/2264/152831/5154/8074/4915/5979/1969/3481/3481/3320/3084/1839/6198/2889/7409","KIT/AKT1/INS/SIRT1/ESR1/IGF1/LEP/TNF/IL1B/CCL2/EGF/FGF2/EGFR/ERBB2/MTOR/PTEN/SRC/IRS1/PDGFRB/PTPN11/HGF/GRB2/PDGFRA/PIK3R1/PIK3CA/IRS2/CSF3/KITLG/PIK3CD/PIK3CB/ERBB3/MET/GAB1/PIK3R2/ERBB4/PIK3R3/KDR/PDGFB/FGFR3/FGF7/LCK/FYN/ANGPT1/FGFR2/PTK2/FGFR1/INSR/FGF19/TEK/FGF1/FGF9/FGF16/FGF3/FGF4/FGF18/FGF10/FGF22/FGF6/FGF20/FRS2/FGFR4/KLB/PDGFA/FGF23/NTRK2/RET/EPHA2//IGF2/HSP90AA1/NRG1/HBEGF/RPS6KB1/RAPGEF1/VAV1"
"7","GO:0004713","protein tyrosine kinase activity","72/224","177/17632",1.95398857742089e-92,8.65616939797454e-90,5.57400952085328e-90,72,"mf","ChemoRes","3815/1950/2247/1956/2064/6714/6776/3717/1437/6777/5159/3716/3718/3082/3562/5156/3567/1438/3480/3568/3563/1439/4067/2065/4233/2066/3791/2261/2252/3932/2534/2322/2263/6850/7525/3055/5747/4914/5604/5580/2260/3643/7010/2246/2254/8823/2248/2249/8817/2255/2321/27006/2251/26281/2264/2324/8074/613/4915/5979/1436/1969/25/4916/2185/3320/3084/1839/2268/695/1445/640/640","KIT/EGF/FGF2/EGFR/ERBB2/SRC/STAT5A/JAK2/CSF2/STAT5B/PDGFRB/JAK1/JAK3/HGF/IL3/PDGFRA/IL5/CSF2RA/IGF1R/IL5RA/IL3RA/CSF2RB/LYN/ERBB3/MET/ERBB4/KDR/FGFR3/FGF7/LCK/FYN/FLT3/FGFR2/SYK/YES1/HCK/PTK2/NTRK1/MAP2K1/PRKCD/FGFR1/INSR/TEK/FGF1/FGF9/FGF16/FGF3/FGF4/FGF18/FGF10/FLT1/FGF22/FGF6/FGF20/FGFR4/FLT4/FGF23/BCR/NTRK2/RET/CSF1R/EPHA2/ABL1/NTRK3/PTK2B/HSP90AA1/NRG1/HBEGF/FGR/BTK/CSK/BLK/"
"8","hsa04015","Rap1 signaling pathway","72/219","206/7843",1.18750371884795e-62,6.35314489583652e-61,1.87500587186518e-61,72,"kg","ChemoRes","3815/7422/207/3630/3479/5594/1432/5595/1950/2247/1956/999/1499/6714/3265/5159/3845/3082/5156/5295/5290/3480/4254/5293/5291/4893/4233/1399/5296/4803/8503/5590/3791/5155/5335/2261/2252/284/2263/1398/387/5604/2260/3643/9965/7010/2246/2254/8823/2248/2249/8817/2255/2321/27006/2251/26281/2264/2324/5154/8074/9564/1436/1969/7424/5879/5228/4804/2889/5906/1942/7410","KIT/VEGFA/AKT1/INS/IGF1/MAPK1/MAPK14/MAPK3/EGF/FGF2/EGFR/CDH1/CTNNB1/SRC/HRAS/PDGFRB/KRAS/HGF/PDGFRA/PIK3R1/PIK3CA/IGF1R/KITLG/PIK3CD/PIK3CB/NRAS/MET/CRKL/PIK3R2/NGF/PIK3R3/PRKCZ/KDR/PDGFB/PLCG1/FGFR3/FGF7/ANGPT1/FGFR2/CRK/RHOA/MAP2K1/FGFR1/INSR/FGF19/TEK/FGF1/FGF9/FGF16/FGF3/FGF4/FGF18/FGF10/FLT1/FGF22/FGF6/FGF20/FGFR4/FLT4/PDGFA/FGF23/BCAR1/CSF1R/EPHA2/VEGFC/RAC1/PGF/NGFR/RAPGEF1/RAP1A/EFNA1/VAV2"
"9","GO:0005085","guanyl-nucleotide exchange factor activity","70/224","327/17632",3.78507334923355e-67,2.79464582285077e-65,1.79956996077595e-65,70,"mf","ChemoRes","3815/6464/1950/2247/1956/2064/3667/3558/3717/1437/5159/3716/3718/3082/2885/3561/3559/6654/3562/5156/3567/3560/1438/8660/3568/3563/1439/4254/2065/4233/2066/5155/2261/2252/2534/284/2322/2263/25759/5747/53358/2260/9965/7010/2246/2254/8823/2248/2249/8817/2255/27006/2251/26281/10818/2264/10817/152831/5154/8074/613/5979/2668/2674/3084/1839/2889/5906/7410/7409","KIT/SHC1/EGF/FGF2/EGFR/ERBB2/IRS1/IL2/JAK2/CSF2/PDGFRB/JAK1/JAK3/HGF/GRB2/IL2RG/IL2RA/SOS1/IL3/PDGFRA/IL5/IL2RB/CSF2RA/IRS2/IL5RA/IL3RA/CSF2RB/KITLG/ERBB3/MET/ERBB4/PDGFB/FGFR3/FGF7/FYN/ANGPT1/FLT3/FGFR2/SHC2/PTK2/SHC3/FGFR1/FGF19/TEK/FGF1/FGF9/FGF16/FGF3/FGF4/FGF18/FGF10/FGF22/FGF6/FGF20/FRS2/FGFR4/FRS3/KLB/PDGFA/FGF23/BCR/RET/GDNF/GFRA1/NRG1/HBEGF/RAPGEF1/RAP1A/VAV2/VAV1"
"10","GO:0005088","Ras guanyl-nucleotide exchange factor activity","70/224","254/17632",1.17858537984218e-75,1.04422664654017e-73,6.72413974604696e-74,70,"mf","ChemoRes","3815/6464/1950/2247/1956/2064/3667/3558/3717/1437/5159/3716/3718/3082/2885/3561/3559/6654/3562/5156/3567/3560/1438/8660/3568/3563/1439/4254/2065/4233/2066/5155/2261/2252/2534/284/2322/2263/25759/5747/53358/2260/9965/7010/2246/2254/8823/2248/2249/8817/2255/27006/2251/26281/10818/2264/10817/152831/5154/8074/613/5979/2668/2674/3084/1839/2889/5906/7410/7409","KIT/SHC1/EGF/FGF2/EGFR/ERBB2/IRS1/IL2/JAK2/CSF2/PDGFRB/JAK1/JAK3/HGF/GRB2/IL2RG/IL2RA/SOS1/IL3/PDGFRA/IL5/IL2RB/CSF2RA/IRS2/IL5RA/IL3RA/CSF2RB/KITLG/ERBB3/MET/ERBB4/PDGFB/FGFR3/FGF7/FYN/ANGPT1/FLT3/FGFR2/SHC2/PTK2/SHC3/FGFR1/FGF19/TEK/FGF1/FGF9/FGF16/FGF3/FGF4/FGF18/FGF10/FGF22/FGF6/FGF20/FRS2/FGFR4/FRS3/KLB/PDGFA/FGF23/BCR/RET/GDNF/GFRA1/NRG1/HBEGF/RAPGEF1/RAP1A/VAV2/VAV1"
