"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","ont","comparison","geneID","symbol"
"1","GO:0004674","protein serine/threonine kinase activity","61/212","455/17632",7.85206933599522e-47,3.63550810256579e-44,2.23164075865127e-44,61,"mf","ChemoRes","5567/11200/472/207/2932/5568/5566/595/2931/6790/84254/6446/6198/6011/208/1020/2475/10000/1021/1022/5127/1019/1457/1027/1025/1017/983/5594/1026/896/1459/9252/1432/5595/6197/6196/6195/5599/5601/5604/673/5058/5894/5578/5600/5581/4638/5602/156/6300/5596/5598/891/5597/9261/5603/29904/8550/5591/1024/2965","PRKACB/CHEK2/ATM/AKT1/GSK3B/PRKACG/PRKACA/CCND1/GSK3A/AURKA/CAMKK1/SGK1/RPS6KB1/GRK1/AKT2/CDK5/MTOR/AKT3/CDK6/CDK7/CDK16/CDK4/CSNK2A1/CDKN1B/CDK9/CDK2/CDK1/MAPK1/CDKN1A/CCND3/CSNK2A2/RPS6KA5/MAPK14/MAPK3/RPS6KA3/RPS6KA2/RPS6KA1/MAPK8/MAPK9/MAP2K1/BRAF/PAK1/RAF1/PRKCA/MAPK11/PRKCE/MYLK/MAPK10/GRK2/MAPK12/MAPK4/MAPK7/CCNB1/MAPK6/MAPKAPK2/MAPK13/EEF2K/MAPKAPK5/PRKDC/CDK8/GTF2H1"
"2","hsa05166","Human T-cell leukemia virus 1 infection","46/184","219/7843",6.3266031708206e-32,3.52708126773248e-30,1.14877794417532e-30,46,"kg","ChemoRes","5567/5728/11200/472/207/1385/5568/5566/595/208/7157/10000/2033/1019/1017/5925/5594/1026/896/3725/4088/1386/894/1387/5595/2353/5599/5601/2002/5604/4089/2113/5602/6929/6722/4087/2114/4609/5970/7538/4790/1869/8850/7015/6908/6688","PRKACB/PTEN/CHEK2/ATM/AKT1/CREB1/PRKACG/PRKACA/CCND1/AKT2/TP53/AKT3/EP300/CDK4/CDK2/RB1/MAPK1/CDKN1A/CCND3/JUN/SMAD3/ATF2/CCND2/CREBBP/MAPK3/FOS/MAPK8/MAPK9/ELK1/MAP2K1/SMAD4/ETS1/MAPK10/TCF3/SRF/SMAD2/ETS2/MYC/RELA//NFKB1/E2F1/KAT2B/TERT/TBP/SPI1"
"3","hsa04010","MAPK signaling pathway","45/184","295/7843",5.71684384852048e-25,9.80658598630821e-24,3.19402611779687e-24,45,"kg","ChemoRes","5567/9479/3552/3082/207/5568/5566/4137/208/7157/10000/3925/5594/3725/1386/9252/1432/5595/6197/6196/6195/2353/5599/5601/2002/5604/673/5058/5894/5578/2316/5600/5602/6300/5598/4208/9261/5603/6722/8550/5321/4609/5970/4790/3164","PRKACB/MAPK8IP1/IL1A/HGF/AKT1/PRKACG/PRKACA/MAPT/AKT2/TP53/AKT3/STMN1/MAPK1/JUN/ATF2/RPS6KA5/MAPK14/MAPK3/RPS6KA3/RPS6KA2/RPS6KA1/FOS/MAPK8/MAPK9/ELK1/MAP2K1/BRAF/PAK1/RAF1/PRKCA/FLNA/MAPK11/MAPK10/MAPK12/MAPK7/MEF2C/MAPKAPK2/MAPK13/SRF/MAPKAPK5/PLA2G4A/MYC/RELA/NFKB1/NR4A1"
"4","GO:0000790","nuclear chromatin","44/210","369/19659",2.27729880567322e-33,4.05359187409834e-31,2.76871591637113e-31,44,"cc","ChemoRes","1385/2099/7157/367/1499/1051/1457/1025/5925/4654/6667/3725/4088/1387/6774/4089/4208/6929/6256/6722/8202/8648/4087/6597/4609/5970/9612/5914/9611/3065/10891/6598/1869/3066/6599/6908/6688/6886/6595/6601/8352/6602/6604/6603","CREB1/ESR1/TP53/AR/CTNNB1/CEBPB/CSNK2A1/CDK9/RB1/MYOD1/SP1/JUN/SMAD3/CREBBP/STAT3/SMAD4/MEF2C/TCF3/RXRA/SRF/NCOA3/NCOA1/SMAD2/SMARCA4/MYC/RELA/NCOR2/RARA/NCOR1/HDAC1/PPARGC1A/SMARCB1/E2F1/HDAC2/SMARCC1/TBP/SPI1/TAL1/SMARCA2/SMARCC2/HIST1H3C/SMARCD1/SMARCD3/SMARCD2"
"5","GO:0005667","transcription factor complex","44/210","356/19659",4.73617296699271e-34,1.6860775762494e-31,1.15163784776349e-31,44,"cc","ChemoRes","5308/1385/7157/1499/1051/2033/1022/1019/1017/5925/1050/5934/4654/3725/4088/861/7421/6774/2353/4089/2113/6929/6256/5465/23054/4087/5970/5451/5914/3065/5468/1869/3164/3091/142/5591/7067/6908/196/2623/6886/2959/2962/2965","PITX2/CREB1/TP53/CTNNB1/CEBPB/EP300/CDK7/CDK4/CDK2/RB1/CEBPA/RBL2/MYOD1/JUN/SMAD3/RUNX1/VDR/STAT3/FOS/SMAD4/ETS1/TCF3/RXRA/PPARA/NCOA6/SMAD2/RELA/POU2F1/RARA/HDAC1/PPARG/E2F1/NR4A1/HIF1A/PARP1/PRKDC/THRA/TBP/AHR/GATA1/TAL1/GTF2B/GTF2F1/GTF2H1"
"6","GO:1901652","response to peptide","44/212","481/18493",3.46531953862303e-27,1.67066905312059e-24,7.19813742759591e-25,44,"bp","ChemoRes","5567/5728/1978/207/2932/1385/5577/5576/5568/5566/154/2931/6198/208/1020/7157/2475/2308/1019/5770/6714/5663/896/6667/857/7249/1432/6774/673/5058/4303/3667/3297/29904/5465/4193/5970/5468/4790/8850/3164/142/5591/6599","PRKACB/PTEN/EIF4EBP1/AKT1/GSK3B/CREB1/PRKAR2B/PRKAR2A/PRKACG/PRKACA/ADRB2/GSK3A/RPS6KB1/AKT2/CDK5/TP53/MTOR/FOXO1/CDK4/PTPN1/SRC/PSEN1/CCND3/SP1/CAV1/TSC2/MAPK14/STAT3/BRAF/PAK1/FOXO4/IRS1/HSF1/EEF2K/PPARA/MDM2/RELA/PPARG/NFKB1/KAT2B/NR4A1/PARP1/PRKDC/SMARCC1"
"7","GO:0018209","peptidyl-serine modification","43/212","301/18493",9.98163204577873e-35,2.37410811044852e-31,1.02289297901689e-31,43,"bp","ChemoRes","11200/472/3082/207/2932/10142/5566/6790/6446/6198/208/1020/2475/10000/1457/6714/1017/983/5594/1459/857/9252/1432/5595/6197/5599/5601/673/5058/5894/5578/596/5581/156/6300/5598/891/9261/5603/8550/142/3320/5591","CHEK2/ATM/HGF/AKT1/GSK3B/AKAP9/PRKACA/AURKA/SGK1/RPS6KB1/AKT2/CDK5/MTOR/AKT3/CSNK2A1/SRC/CDK2/CDK1/MAPK1/CSNK2A2/CAV1/RPS6KA5/MAPK14/MAPK3/RPS6KA3/MAPK8/MAPK9/BRAF/PAK1/RAF1/PRKCA/BCL2/PRKCE/GRK2/MAPK12/MAPK7/CCNB1/MAPKAPK2/MAPK13/MAPKAPK5/PARP1/HSP90AA1/PRKDC"
"8","GO:0048545","response to steroid hormone","43/212","390/18493",6.43651673069929e-30,9.30934869816808e-27,4.01096621534103e-27,43,"bp","ChemoRes","1978/595/6198/672/2099/2308/367/1499/2033/1022/6714/5925/4654/1026/857/861/7421/572/2353/5058/596/2908/6256/5465/23054/4193/10499/8202/8648/3172/6597/5970/9612/5914/9611/3065/5468/5469/10891/7538/3164/142/7067","EIF4EBP1/CCND1/RPS6KB1/BRCA1/ESR1/FOXO1/AR/CTNNB1/EP300/CDK7/SRC/RB1/MYOD1/CDKN1A/CAV1/RUNX1/VDR/BAD/FOS/PAK1/BCL2/NR3C1/RXRA/PPARA/NCOA6/MDM2/NCOA2/NCOA3/NCOA1/HNF4A/SMARCA4/RELA/NCOR2/RARA/NCOR1/HDAC1/PPARG/MED1/PPARGC1A//NR4A1/PARP1/THRA"
"9","GO:0048732","gland development","43/212","434/18493",5.49005757392277e-28,3.97022663554182e-25,1.71058635987489e-25,43,"bp","ChemoRes","5308/5728/3082/207/1385/595/6790/208/2099/367/1499/1051/6714/1027/5663/25/5594/1050/3725/4088/1459/857/7421/5595/6195/5604/673/4089/5894/596/2113/6256/5371/6722/3172/4087/5970/5914/5469/3091/5591/7067/6599","PITX2/PTEN/HGF/AKT1/CREB1/CCND1/AURKA/AKT2/ESR1/AR/CTNNB1/CEBPB/SRC/CDKN1B/PSEN1/ABL1/MAPK1/CEBPA/JUN/SMAD3/CSNK2A2/CAV1/VDR/MAPK3/RPS6KA1/MAP2K1/BRAF/SMAD4/RAF1/BCL2/ETS1/RXRA/PML/SRF/HNF4A/SMAD2/RELA/RARA/MED1/HIF1A/PRKDC/THRA/SMARCC1"
"10","hsa04218","Cellular senescence","43/184","160/7843",1.09314914008774e-34,1.21886129119783e-32,3.96985740347652e-33,43,"kg","ChemoRes","5728/11200/472/1978/3552/207/5499/5501/5500/595/208/7157/2475/10000/2308/1021/1019/1017/983/5925/5594/5934/1026/896/4088/7249/894/1432/5595/5604/5894/5600/2113/6300/891/9261/5603/4193/4087/4609/5970/4790/1869","PTEN/CHEK2/ATM/EIF4EBP1/IL1A/AKT1/PPP1CA/PPP1CC/PPP1CB/CCND1/AKT2/TP53/MTOR/AKT3/FOXO1/CDK6/CDK4/CDK2/CDK1/RB1/MAPK1/RBL2/CDKN1A/CCND3/SMAD3/TSC2/CCND2/MAPK14/MAPK3/MAP2K1/RAF1/MAPK11/ETS1/MAPK12/CCNB1/MAPKAPK2/MAPK13/MDM2/SMAD2/MYC/RELA/NFKB1/E2F1"
