"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","ont","comparison","geneID","symbol"
"1","hsa04110","Cell cycle","48/163","124/7843",1.94602987995676e-50,3.61961557671958e-48,2.56056563152206e-48,48,"kg","ChemoRes","1111/472/1387/1871/7027/1869/2033/4609/595/3065/894/1021/896/1870/1029/1032/1030/1031/1019/4193/1026/7157/1017/4089/1028/1875/1027/5933/5925/1874/4088/890/5934/898/8454/993/8900/9134/6500/990/5111/983/891/902/1022/6502/4087/3066","CHEK1/ATM/CREBBP/E2F3/TFDP1/E2F1/EP300/MYC/CCND1/HDAC1/CCND2/CDK6/CCND3/E2F2/CDKN2A/CDKN2D/CDKN2B/CDKN2C/CDK4/MDM2/CDKN1A/TP53/CDK2/SMAD4/CDKN1C/E2F5/CDKN1B/RBL1/RB1/E2F4/SMAD3/CCNA2/RBL2/CCNE1/CUL1/CDC25A/CCNA1/CCNE2/SKP1/CDC6/PCNA/CDK1/CCNB1/CCNH/CDK7/SKP2/SMAD2/HDAC2"
"2","GO:0030099","myeloid cell differentiation","46/209","405/18493",6.67642490154596e-33,2.62049677385679e-30,1.54699792784506e-30,46,"bp","ChemoRes","3516/4853/182/28514/8850/1387/23112/4343/57690/27327/192670/192669/26523/2033/4609/3065/1021/1030/2309/1028/5925/142/865/25942/2623/55904/161882/9757/55170/8085/58508/84661/9070/3276/9739/4297/5929/2811/11091/3725/5916/5914/23054/5316/9935/4211","RBPJ/NOTCH2/JAG1/DLL1/KAT2B/CREBBP/TNRC6B/MOV10/TNRC6C/TNRC6A/AGO4/AGO3/AGO1/EP300/MYC/HDAC1/CDK6/CDKN2B/FOXO3/CDKN1C/RB1/PARP1/CBFB/SIN3A/GATA1/KMT2E/ZFPM1/KMT2B/PRMT6/KMT2D/KMT2C/DPY30/ASH2L/PRMT1/SETD1A/KMT2A/RBBP5/GP1BA/WDR5/JUN/RARG/RARA/NCOA6/PKNOX1/MAFB/MEIS1"
"3","GO:1903706","regulation of hemopoiesis","46/209","418/18493",2.77386403383363e-32,9.67770340693066e-30,5.71318662407137e-30,46,"bp","ChemoRes","3592/388585/4851/3280/4853/182/28514/2648/8850/1387/23112/4343/57690/27327/192670/192669/26523/2033/4609/3065/1021/864/2309/5925/865/25942/2623/55904/161882/9757/55170/8085/58508/84661/9070/3276/9739/4297/5929/2811/11091/3725/5916/5914/9935/4211","IL12A/HES5/NOTCH1/HES1/NOTCH2/JAG1/DLL1/KAT2A/KAT2B/CREBBP/TNRC6B/MOV10/TNRC6C/TNRC6A/AGO4/AGO3/AGO1/EP300/MYC/HDAC1/CDK6/RUNX3/FOXO3/RB1/CBFB/SIN3A/GATA1/KMT2E/ZFPM1/KMT2B/PRMT6/KMT2D/KMT2C/DPY30/ASH2L/PRMT1/SETD1A/KMT2A/RBBP5/GP1BA/WDR5/JUN/RARG/RARA/MAFB/MEIS1"
"4","hsa05203","Viral carcinogenesis","46/163","201/7843",2.44606590027761e-36,2.27484128725818e-34,1.60925388176159e-34,46,"kg","ChemoRes","5566/1111/3516/2648/22938/11317/8850/1387/2033/595/3065/894/1021/896/1029/1030/1019/4193/1026/7157/1017/1027/5933/5925/890/5934/898/8900/9134/983/6502/8342/3017/8345/8341/8340/8348/3018/8970/85236/255626/8349/3066/8841/3725/1959","PRKACA/CHEK1/RBPJ/KAT2A/SNW1/RBPJL/KAT2B/CREBBP/EP300/CCND1/HDAC1/CCND2/CDK6/CCND3/CDKN2A/CDKN2B/CDK4/MDM2/CDKN1A/TP53/CDK2/CDKN1B/RBL1/RB1/CCNA2/RBL2/CCNE1/CCNA1/CCNE2/CDK1/SKP2/HIST1H2BM/HIST1H2BD/HIST1H2BH/HIST1H2BN/HIST1H2BL/HIST1H2BO/HIST1H2BB/HIST1H2BJ/HIST1H2BK/HIST1H2BA/HIST2H2BE/HDAC2/HDAC3/JUN/EGR2"
"5","GO:0000790","nuclear chromatin","44/210","369/19659",2.27729880567322e-33,2.53918816832565e-31,1.67800964628553e-31,44,"cc","ChemoRes","23493/2648/1387/1869/4609/3065/6667/864/2146/7157/4089/5925/1874/4088/5928/4087/9612/2099/3014/9611/23309/25942/255626/3066/9070/9739/94239/3013/8334/8338/474382/3015/55766/8202/23512/7528/8726/3725/5931/5916/5914/6256/5080/7703","HEY2/KAT2A/CREBBP/E2F1/MYC/HDAC1/SP1/RUNX3/EZH2/TP53/SMAD4/RB1/E2F4/SMAD3/RBBP4/SMAD2/NCOR2/ESR1/H2AFX/NCOR1/SIN3B/SIN3A/HIST1H2BA/HDAC2/ASH2L/SETD1A/H2AFV/HIST1H2AD/HIST1H2AC/HIST2H2AC/H2AFB1/H2AFZ/H2AFJ/NCOA3/SUZ12/YY1/EED/JUN/RBBP7/RARG/RARA/RXRA/PAX6/PCGF2"
"6","GO:0005667","transcription factor complex","44/210","356/19659",4.73617296699271e-34,1.05616657163937e-31,6.97962331977873e-32,44,"cc","ChemoRes","3516/2648/11317/1871/7027/1869/2033/3065/7088/7089/7091/1870/1019/864/7157/1017/4089/1875/5933/5925/1874/4088/5934/144455/902/1022/4087/142/865/25942/2623/161882/7528/3725/5087/5916/5914/5915/23054/5316/9935/6256/4211/84962","RBPJ/KAT2A/RBPJL/E2F3/TFDP1/E2F1/EP300/HDAC1/TLE1/TLE2/TLE4/E2F2/CDK4/RUNX3/TP53/CDK2/SMAD4/E2F5/RBL1/RB1/E2F4/SMAD3/RBL2/E2F7/CCNH/CDK7/SMAD2/PARP1/CBFB/SIN3A/GATA1/ZFPM1/YY1/JUN/PBX1/RARG/RARA/RARB/NCOA6/PKNOX1/MAFB/RXRA/MEIS1/AJUBA"
"7","GO:0016569","covalent chromatin modification","44/209","470/18493",7.0024895293329e-28,1.83231809350878e-25,1.08170035624169e-25,44,"bp","ChemoRes","5599/1111/472/2648/22938/8850/1387/2033/3065/2146/1017/4089/890/5928/6500/983/891/23309/25942/55904/3066/9757/55170/8085/58508/84661/9070/23067/3276/9739/4297/5929/11091/23135/8202/8841/23512/8726/5931/10664/7403/22976/1786/7703","MAPK8/CHEK1/ATM/KAT2A/SNW1/KAT2B/CREBBP/EP300/HDAC1/EZH2/CDK2/SMAD4/CCNA2/RBBP4/SKP1/CDK1/CCNB1/SIN3B/SIN3A/KMT2E/HDAC2/KMT2B/PRMT6/KMT2D/KMT2C/DPY30/ASH2L/SETD1B/PRMT1/SETD1A/KMT2A/RBBP5/WDR5/KDM6B/NCOA3/HDAC3/SUZ12/EED/RBBP7/CTCF/KDM6A/PAXIP1/DNMT1/PCGF2"
"8","GO:0016570","histone modification","44/209","456/18493",1.96453677470927e-28,5.60785952053374e-26,3.31057345479716e-26,44,"bp","ChemoRes","5599/1111/472/2648/22938/8850/1387/2033/3065/2146/1017/4089/890/5928/6500/983/891/23309/25942/55904/3066/9757/55170/8085/58508/84661/9070/23067/3276/9739/4297/5929/11091/23135/8202/8841/23512/8726/5931/10664/7403/22976/1786/7703","MAPK8/CHEK1/ATM/KAT2A/SNW1/KAT2B/CREBBP/EP300/HDAC1/EZH2/CDK2/SMAD4/CCNA2/RBBP4/SKP1/CDK1/CCNB1/SIN3B/SIN3A/KMT2E/HDAC2/KMT2B/PRMT6/KMT2D/KMT2C/DPY30/ASH2L/SETD1B/PRMT1/SETD1A/KMT2A/RBBP5/WDR5/KDM6B/NCOA3/HDAC3/SUZ12/EED/RBBP7/CTCF/KDM6A/PAXIP1/DNMT1/PCGF2"
"9","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","43/208","449/17632",6.33067194421218e-27,9.46435455659722e-25,5.53100811968012e-25,43,"mf","ChemoRes","4851/26508/23493/23462/3516/11317/1999/1871/7027/1869/2033/4609/1870/6667/7157/2309/4089/1875/1874/4088/4605/144455/4087/2099/142/2623/3725/10664/5087/3211/5316/3198/1959/3213/9935/4211/5080/3233/3233/3212/3214/3221/3201/3232","NOTCH1/HEYL/HEY2/HEY1/RBPJ/RBPJL/ELF3/E2F3/TFDP1/E2F1/EP300/MYC/E2F2/SP1/TP53/FOXO3/SMAD4/E2F5/E2F4/SMAD3/MYBL2/E2F7/SMAD2/ESR1/PARP1/GATA1/JUN/CTCF/PBX1/HOXB1/PKNOX1/HOXA1/EGR2/HOXB3/MAFB/MEIS1/PAX6//HOXD4/HOXB2/HOXB4/HOXC4/HOXA4/HOXD3"
"10","GO:0006352","DNA-templated transcription, initiation","42/209","248/18493",2.25091118752389e-37,3.53393056441251e-34,2.08623926380504e-34,42,"bp","ChemoRes","4851/4854/55534/84441/9794/23493/3516/4853/4855/22938/8850/1387/1871/595/1870/1019/1026/7157/892/1024/902/1022/2099/865/3725/5916/5914/5915/22976/23054/6256/5440/5439/5438/5437/5436/5433/5441/5434/5435/5432/5431","NOTCH1/NOTCH3/MAML3/MAML2/MAML1/HEY2/RBPJ/NOTCH2/NOTCH4/SNW1/KAT2B/CREBBP/E2F3/CCND1/E2F2/CDK4/CDKN1A/TP53/CCNC/CDK8/CCNH/CDK7/ESR1/CBFB/JUN/RARG/RARA/RARB/PAXIP1/NCOA6/RXRA/POLR2K/POLR2J/POLR2I/POLR2H/POLR2G/POLR2D/POLR2L/POLR2E/POLR2F/POLR2C/POLR2B"
