"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","ont","comparison","geneID","symbol"
"1","GO:0000790","nuclear chromatin","90/305","369/19659",1.87514407775173e-83,5.98170960802803e-81,3.98714846006158e-81,90,"cc","ChemoRes","10111/2956/5888/5884/3014/7157/10856/6597/3065/8467/4609/10524/5925/7528/1869/121504/1385/8350/1387/3066/2648/2099/6667/1051/5970/23411/10155/367/6595/6599/6598/5928/6601/86/25942/1107/1108/1457/9219/9611/3725/9112/6304/4088/9612/51341/6774/860/5931/53615/23028/3020/3622/8290/1499/6886/23468/115426/4221/1025/8607/6908/1660/8202/1874/6872/4654/60/6605/8648/5914/6256/8805/8295/10320/4087/4089/8204/7068/2146/9555/6602/9971/8289/55193/6604/3727/6772/3659/6688","RAD50/MSH6/RAD51/RAD17/H2AFX/TP53/RUVBL2/SMARCA4/HDAC1/SMARCA5/MYC/KAT5/RB1/YY1/E2F1/HIST4H4/CREB1/HIST1H3A/CREBBP/HDAC2/KAT2A/ESR1/SP1/CEBPB/RELA/SIRT1/TRIM28/AR/SMARCA2/SMARCC1/SMARCB1/RBBP4/SMARCC2/ACTL6A/SIN3A/CHD3/CHD4/CSNK2A1/MTA2/NCOR1/JUN/MTA1/SATB1/SMAD3/NCOR2/ZBTB7A/STAT3/RUNX2/RBBP7/MBD3/KDM1A/H3F3A/ING2/HIST3H3/CTNNB1/TAL1/CBX5/UHRF2/MEN1/CDK9/RUVBL1/TBP/DHX9/NCOA3/E2F4/TAF1/MYOD1/ACTB/SMARCE1/NCOA1/RARA/RXRA/TRIM24/TRRAP/IKZF1/SMAD2/SMAD4/NRIP1/THRB/EZH2/H2AFY/SMARCD1/NR1H4/ARID1A/PBRM1/SMARCD3/JUND/STAT1/IRF1/SPI1"
"2","GO:0016569","covalent chromatin modification","74/305","470/18493",2.28888777871371e-51,2.2625655692585e-48,1.20226842271383e-48,74,"bp","ChemoRes","9252/2122/472/1111/672/9025/675/10856/51720/56916/79184/22976/3065/10524/2033/983/1387/3066/2648/1017/23411/10155/8850/6598/5928/9031/86/25942/1107/1108/9219/9112/1786/6304/8841/4000/1487/10014/5931/53615/23028/3622/8819/5926/1499/9759/6839/890/4221/4297/1025/8607/8202/6872/4654/10498/5245/8648/22938/8295/79718/4089/1386/2624/2146/9555/6720/80854/9971/3276/3054/6880/6688/5599","RPS6KA5/MECOM/ATM/CHEK1/BRCA1/RNF8/BRCA2/RUVBL2/UIMC1/SMARCAD1/BRCC3/PAXIP1/HDAC1/KAT5/EP300/CDK1/CREBBP/HDAC2/KAT2A/CDK2/SIRT1/TRIM28/KAT2B/SMARCB1/RBBP4/BAZ1B/ACTL6A/SIN3A/CHD3/CHD4/MTA2/MTA1/DNMT1/SATB1/HDAC3/LMNA/CTBP1/HDAC5/RBBP7/MBD3/KDM1A/ING2/SAP30/ARID4A/CTNNB1/HDAC4/SUV39H1/CCNA2/MEN1/KMT2A/CDK9/RUVBL1/NCOA3/TAF1/MYOD1/CARM1/PHB/NCOA1/SNW1/TRRAP/TBL1XR1/SMAD4/ATF2/GATA2/EZH2/H2AFY/SREBF1/SETD7/NR1H4/PRMT1/HCFC1/TAF9/SPI1/MAPK8"
"3","GO:0016570","histone modification","73/305","456/18493",3.55574287418716e-51,2.8118814649072e-48,1.4941605846058e-48,73,"bp","ChemoRes","9252/2122/472/1111/672/9025/675/10856/51720/56916/79184/22976/3065/10524/2033/983/1387/3066/2648/1017/23411/8850/6598/5928/9031/86/25942/1107/1108/9219/9112/1786/6304/8841/4000/1487/10014/5931/53615/23028/3622/8819/5926/1499/9759/6839/890/4221/4297/1025/8607/8202/6872/4654/10498/5245/8648/22938/8295/79718/4089/1386/2624/2146/9555/6720/80854/9971/3276/3054/6880/6688/5599","RPS6KA5/MECOM/ATM/CHEK1/BRCA1/RNF8/BRCA2/RUVBL2/UIMC1/SMARCAD1/BRCC3/PAXIP1/HDAC1/KAT5/EP300/CDK1/CREBBP/HDAC2/KAT2A/CDK2/SIRT1/KAT2B/SMARCB1/RBBP4/BAZ1B/ACTL6A/SIN3A/CHD3/CHD4/MTA2/MTA1/DNMT1/SATB1/HDAC3/LMNA/CTBP1/HDAC5/RBBP7/MBD3/KDM1A/ING2/SAP30/ARID4A/CTNNB1/HDAC4/SUV39H1/CCNA2/MEN1/KMT2A/CDK9/RUVBL1/NCOA3/TAF1/MYOD1/CARM1/PHB/NCOA1/SNW1/TRRAP/TBL1XR1/SMAD4/ATF2/GATA2/EZH2/H2AFY/SREBF1/SETD7/NR1H4/PRMT1/HCFC1/TAF9/SPI1/MAPK8"
"4","GO:0051052","regulation of DNA metabolic process","71/305","412/18493",5.01373569726496e-52,6.60810364899522e-49,3.51137419359328e-49,71,"bp","ChemoRes","2187/5893/3082/10111/641/116028/545/4436/2956/4437/6118/1763/3364/5111/7486/472/5888/1111/4361/4683/4292/672/7520/5884/3014/9025/7158/11200/7157/8243/9400/5982/5984/51720/56916/84142/79184/9577/22976/142/4609/5371/5983/63922/5985/983/9126/1017/4255/23411/4869/10155/3725/1786/53615/23028/1499/890/4221/4297/1025/1660/207/5594/5468/81620/7913/6714/3320/3297/6688","FANCB/RAD52/HGF/RAD50/BLM/RMI2/ATR/MSH2/MSH6/MSH3/RPA2/DNA2/HUS1/PCNA/WRN/ATM/RAD51/CHEK1/MRE11/NBN/MLH1/BRCA1/XRCC5/RAD17/H2AFX/RNF8/TP53BP1/CHEK2/TP53/SMC1A/RECQL5/RFC2/RFC4/UIMC1/SMARCAD1/ABRAXAS1/BRCC3/BABAM2/PAXIP1/PARP1/MYC/PML/RFC3/CHTF18/RFC5/CDK1/SMC3/CDK2/MGMT/SIRT1/NPM1/TRIM28/JUN/DNMT1/MBD3/KDM1A/CTNNB1/CCNA2/MEN1/KMT2A/CDK9/DHX9/AKT1/MAPK1/PPARG/CDT1/DEK/SRC/HSP90AA1/HSF1/SPI1"
"5","GO:0006260","DNA replication","69/305","268/18493",2.8494880381182e-63,1.12668757027194e-59,5.98692434114097e-60,69,"bp","ChemoRes","10111/57697/201254/80010/7156/641/116028/6117/545/2956/4437/6118/1763/3364/5111/2237/7486/472/5888/353497/1111/4361/4683/672/5981/84126/5884/675/11200/580/8243/9400/63967/9156/83990/5932/5982/11277/50484/5984/6119/10524/5983/5426/63922/5985/5557/5422/5558/5424/983/7150/11198/9126/1017/5928/25942/3725/5931/898/4172/890/4171/1025/4176/1660/23054/81620/6749","RAD50/FANCM/CENPX/RMI1/TOP3A/BLM/RMI2/RPA1/ATR/MSH6/MSH3/RPA2/DNA2/HUS1/PCNA/FEN1/WRN/ATM/RAD51/POLN/CHEK1/MRE11/NBN/BRCA1/RFC1/ATRIP/RAD17/BRCA2/CHEK2/BARD1/SMC1A/RECQL5/CLSPN/EXO1/BRIP1/RBBP8/RFC2/TREX1/RRM2B/RFC4/RPA3/KAT5/RFC3/POLE/CHTF18/RFC5/PRIM1/POLA1/PRIM2/POLD1/CDK1/TOP1/SUPT16H/SMC3/CDK2/RBBP4/SIN3A/JUN/RBBP7/CCNE1/MCM3/CCNA2/MCM2/CDK9/MCM7/DHX9/NCOA6/CDT1/SSRP1"
"6","GO:0009314","response to radiation","65/305","443/18493",6.18393924475818e-43,2.44512957737739e-40,1.29927818237235e-40,65,"bp","ChemoRes","867/2189/641/2177/545/4436/2956/3364/5883/5810/5111/2237/7486/472/5888/1111/672/11073/5591/64421/7520/3014/9025/7158/11200/7157/8243/9400/2547/10856/51720/84142/79184/9577/22976/56852/142/4609/5371/10524/5424/4193/2033/7528/1385/1387/4255/5970/23411/4869/3091/3725/9112/8554/23028/595/1026/4221/2353/602/6872/207/3727/3297/5599","CBL/FANCG/BLM/FANCD2/ATR/MSH2/MSH6/HUS1/RAD9A/RAD1/PCNA/FEN1/WRN/ATM/RAD51/CHEK1/BRCA1/TOPBP1/PRKDC/DCLRE1C/XRCC5/H2AFX/RNF8/TP53BP1/CHEK2/TP53/SMC1A/RECQL5/XRCC6/RUVBL2/UIMC1/ABRAXAS1/BRCC3/BABAM2/PAXIP1/RAD18/PARP1/MYC/PML/KAT5/POLD1/MDM2/EP300/YY1/CREB1/CREBBP/MGMT/RELA/SIRT1/NPM1/HIF1A/JUN/MTA1/PIAS1/KDM1A/CCND1/CDKN1A/MEN1/FOS/BCL3/TAF1/AKT1/JUND/HSF1/MAPK8"
"7","GO:0048545","response to steroid hormone","62/305","390/18493",4.65984170913724e-43,2.04722379088096e-40,1.08784140952491e-40,62,"bp","ChemoRes","5105/5111/672/6597/142/3065/10524/4193/2033/5925/7329/2099/5970/23411/367/2908/4851/9611/8554/861/9612/51341/9063/5931/7181/595/1616/1499/898/1026/1655/10521/8202/2353/6872/23054/7067/4654/10498/5245/3164/8648/10499/5914/6256/7421/5241/2309/6502/2100/8431/3172/8204/5468/7376/7068/5469/6720/9971/8289/6714/2308","PCK1/PCNA/BRCA1/SMARCA4/PARP1/HDAC1/KAT5/MDM2/EP300/RB1/UBE2I/ESR1/RELA/SIRT1/AR/NR3C1/NOTCH1/NCOR1/PIAS1/RUNX1/NCOR2/ZBTB7A/PIAS2/RBBP7/NR2C1/CCND1/DAXX/CTNNB1/CCNE1/CDKN1A/DDX5/DDX17/NCOA3/FOS/TAF1/NCOA6/THRA/MYOD1/CARM1/PHB/NR4A1/NCOA1/NCOA2/RARA/RXRA/VDR/PGR/FOXO3/SKP2/ESR2/NR0B2/HNF4A/NRIP1/PPARG//THRB/MED1/SREBF1/NR1H4/ARID1A/SRC/FOXO1"
"8","GO:0005667","transcription factor complex","60/305","356/19659",1.13659905236704e-44,1.81287548852542e-42,1.20838425567443e-42,60,"cc","ChemoRes","5591/7157/2547/142/3065/10524/2033/5925/7528/1869/1385/2648/1017/1051/5970/10155/3091/1050/25942/9219/3725/861/4088/6774/860/1487/23028/3622/6878/1499/5933/6886/6908/2353/2113/1874/5934/6872/23054/7067/4654/10498/3164/5914/6256/7421/5451/8295/4087/4089/5468/1019/7376/7068/2623/9971/4841/3727/6880/196","PRKDC/TP53/XRCC6/PARP1/HDAC1/KAT5/EP300/RB1/YY1/E2F1/CREB1/KAT2A/CDK2/CEBPB/RELA/TRIM28/HIF1A/CEBPA/SIN3A/MTA2/JUN/RUNX1/SMAD3/STAT3/RUNX2/CTBP1/KDM1A/ING2/TAF6/CTNNB1/RBL1/TAL1/TBP/FOS/ETS1/E2F4/RBL2/TAF1/NCOA6/THRA/MYOD1/CARM1/NR4A1/RARA/RXRA/VDR/POU2F1/TRRAP/SMAD2/SMAD4/PPARG/CDK4//THRB/GATA1/NR1H4/NONO/JUND/TAF9/AHR"
"9","GO:0006302","double-strand break repair","60/305","236/18493",1.77543535644219e-54,3.5100356996862e-51,1.86514156392558e-51,60,"bp","ChemoRes","2187/5893/10111/80010/641/116028/6117/4436/6118/1763/3364/2237/7486/472/5888/353497/1111/4361/4683/4292/672/5591/64421/7520/3014/9025/9656/7158/675/11200/580/9400/2547/9156/83990/5932/22909/51720/56916/84142/79184/9577/22976/7341/142/51588/8924/6119/5371/10524/5422/7528/121504/4255/9112/51341/23028/8290/7913/3297","FANCB/RAD52/RAD50/RMI1/BLM/RMI2/RPA1/MSH2/RPA2/DNA2/HUS1/FEN1/WRN/ATM/RAD51/POLN/CHEK1/MRE11/NBN/MLH1/BRCA1/PRKDC/DCLRE1C/XRCC5/H2AFX/RNF8/MDC1/TP53BP1/BRCA2/CHEK2/BARD1/RECQL5/XRCC6/EXO1/BRIP1/RBBP8/FAN1/UIMC1/SMARCAD1/ABRAXAS1/BRCC3/BABAM2/PAXIP1/SUMO1/PARP1/PIAS4/HERC2/RPA3/PML/KAT5/POLA1/YY1/HIST4H4/MGMT/MTA1/ZBTB7A/KDM1A/HIST3H3/DEK/HSF1"
"10","GO:0003713","transcription coactivator activity","59/305","321/17632",1.44182489072655e-43,3.25131512858836e-41,1.78330973326704e-41,59,"mf","ChemoRes","672/6597/5371/10524/2033/5925/7528/1387/2648/4869/10155/6595/8850/1050/6599/6598/6601/86/9219/3725/9112/8554/9063/23028/1616/1499/898/10521/8607/1660/8202/6872/23054/7067/4654/10498/6605/8648/10499/5914/6256/7421/22938/8805/2100/8204/5468/10987/7376/7068/1386/5469/6602/9971/8289/6604/3727/3054/6880","BRCA1/SMARCA4/PML/KAT5/EP300/RB1/YY1/CREBBP/KAT2A/NPM1/TRIM28/SMARCA2/KAT2B/CEBPA/SMARCC1/SMARCB1/SMARCC2/ACTL6A/MTA2/JUN/MTA1/PIAS1/PIAS2/KDM1A/DAXX/CTNNB1/CCNE1/DDX17/RUVBL1/DHX9/NCOA3/TAF1/NCOA6/THRA/MYOD1/CARM1/SMARCE1/NCOA1/NCOA2/RARA/RXRA/VDR/SNW1/TRIM24/ESR2/NRIP1/PPARG/COPS5//THRB/ATF2/MED1/SMARCD1/NR1H4/ARID1A/SMARCD3/JUND/HCFC1/TAF9"
