"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","ont","comparison","geneID","symbol"
"1","GO:0000790","nuclear chromatin","110/319","369/19659",1.1083217135388e-111,4.00104138587506e-109,2.79997064472959e-109,110,"cc","ChemoRes","4088/440093/6667/1051/6774/3725/367/1387/860/3065/9612/6597/7157/5925/4609/8202/9611/6599/8648/2099/6595/5970/3066/6256/6908/5914/8805/23411/1869/6598/4087/6605/8204/6601/25942/4654/1499/6602/8289/51341/7068/6688/4089/6772/1385/10524/3727/7528/2648/6722/10891/9971/6604/121504/10155/3726/86/5928/10320/1107/8350/6304/1108/23028/6886/9219/9112/5931/53615/8467/9314/1457/6929/8295/7391/1874/3020/8290/3622/5977/23468/57504/57459/8932/54815/23309/6603/55193/3014/3659/4221/6872/10856/10919/6925/2146/115426/23512/29128/1788/8607/3146/9555/9839/25855/5467/3190/60/4208/1660","SMAD3/H3F3C/SP1/CEBPB/STAT3/JUN/AR/CREBBP/RUNX2/HDAC1/NCOR2/SMARCA4/TP53/RB1/MYC/NCOA3/NCOR1/SMARCC1/NCOA1/ESR1/SMARCA2/RELA/HDAC2/RXRA/TBP/RARA/TRIM24/SIRT1/E2F1/SMARCB1/SMAD2/SMARCE1/NRIP1/SMARCC2/SIN3A/MYOD1/CTNNB1/SMARCD1/ARID1A/ZBTB7A/THRB/SPI1/SMAD4/STAT1/CREB1/KAT5/JUND/YY1/KAT2A/SRF/PPARGC1A/NR1H4/SMARCD3/HIST4H4/TRIM28/JUNB/ACTL6A/RBBP4/IKZF1/CHD3/HIST1H3A/SATB1/CHD4/KDM1A/TAL1/MTA2/MTA1/RBBP7/MBD3/SMARCA5/KLF4/CSNK2A1/TCF3/TRRAP/USF1/E2F4/H3F3A/HIST3H3/ING2/DPF2/CBX5/MTA3/GATAD2B/MBD2/GATAD2A/SIN3B/SMARCD2/PBRM1/H2AFX/IRF1/MEN1/TAF1/RUVBL2/EHMT2/TCF4/EZH2/UHRF2/SUZ12/UHRF1/DNMT3A/RUVBL1/HMGB1/H2AFY/ZEB2/BRMS1/PPARD/HNRNPK/ACTB/MEF2C/DHX9"
"2","GO:0016569","covalent chromatin modification","97/319","470/18493",3.92546289909616e-78,1.72406330528303e-74,8.20215142600619e-75,97,"bp","ChemoRes","2033/5595/1387/3065/8841/672/8202/8648/3066/8850/23411/6598/10498/25942/4654/22938/1499/9759/9031/2624/6688/4089/6497/1487/10524/604/6720/2648/10891/9971/10155/5599/1386/86/5928/1107/6304/51564/1786/1108/79718/23028/6839/9219/9112/5931/53615/10014/2122/3276/10765/56916/23186/8295/9734/80854/3622/8819/5977/57504/4204/8932/23309/5926/983/6880/4602/4297/3054/4221/6872/2959/10856/10919/2146/6421/1017/890/1789/23512/29128/1788/9869/79813/29117/9252/8607/5927/10664/4000/4152/9555/5245/6418/25855/1111/10013","EP300/MAPK3/CREBBP/HDAC1/HDAC3/BRCA1/NCOA3/NCOA1/HDAC2/KAT2B/SIRT1/SMARCB1/CARM1/SIN3A/MYOD1/SNW1/CTNNB1/HDAC4/BAZ1B/GATA2/SPI1/SMAD4/SKI/CTBP1/KAT5/BCL6/SREBF1/KAT2A/PPARGC1A/NR1H4/TRIM28/MAPK8/ATF2/ACTL6A/RBBP4/CHD3/SATB1/HDAC7/DNMT1/CHD4/TBL1XR1/KDM1A/SUV39H1/MTA2/MTA1/RBBP7/MBD3/HDAC5/MECOM/PRMT1/KDM5B/SMARCAD1/RCOR1/TRRAP/HDAC9/SETD7/ING2/SAP30/DPF2/MTA3/MECP2/MBD2/SIN3B/ARID4A/CDK1/TAF9/MYB/KMT2A/HCFC1/MEN1/TAF1/GTF2B/RUVBL2/EHMT2/EZH2/SFPQ/CDK2/CCNA2/DNMT3B/SUZ12/UHRF1/DNMT3A/SETDB1/EHMT1/BRD7/RPS6KA5/RUVBL1/KDM5A/CTCF/LMNA/MBD1/H2AFY/PHB/SET/BRMS1/CHEK1/HDAC6"
"3","GO:0016570","histone modification","93/319","456/18493",3.37084678149978e-74,7.40237953217353e-71,3.52164782172478e-71,93,"bp","ChemoRes","2033/5595/1387/3065/8841/672/8202/8648/3066/8850/23411/6598/10498/25942/4654/22938/1499/9759/9031/2624/6688/4089/6497/1487/10524/604/6720/2648/10891/9971/5599/1386/86/5928/1107/6304/51564/1786/1108/79718/23028/6839/9219/9112/5931/53615/10014/2122/3276/10765/56916/23186/8295/9734/80854/3622/8819/5977/57504/4204/23309/5926/983/6880/4602/4297/3054/4221/6872/2959/10856/10919/2146/6421/1017/890/1789/23512/29128/9869/79813/29117/9252/8607/5927/10664/4000/9555/5245/6418/25855/1111/10013","EP300/MAPK3/CREBBP/HDAC1/HDAC3/BRCA1/NCOA3/NCOA1/HDAC2/KAT2B/SIRT1/SMARCB1/CARM1/SIN3A/MYOD1/SNW1/CTNNB1/HDAC4/BAZ1B/GATA2/SPI1/SMAD4/SKI/CTBP1/KAT5/BCL6/SREBF1/KAT2A/PPARGC1A/NR1H4/MAPK8/ATF2/ACTL6A/RBBP4/CHD3/SATB1/HDAC7/DNMT1/CHD4/TBL1XR1/KDM1A/SUV39H1/MTA2/MTA1/RBBP7/MBD3/HDAC5/MECOM/PRMT1/KDM5B/SMARCAD1/RCOR1/TRRAP/HDAC9/SETD7/ING2/SAP30/DPF2/MTA3/MECP2/SIN3B/ARID4A/CDK1/TAF9/MYB/KMT2A/HCFC1/MEN1/TAF1/GTF2B/RUVBL2/EHMT2/EZH2/SFPQ/CDK2/CCNA2/DNMT3B/SUZ12/UHRF1/SETDB1/EHMT1/BRD7/RPS6KA5/RUVBL1/KDM5A/CTCF/LMNA/H2AFY/PHB/SET/BRMS1/CHEK1/HDAC6"
"4","GO:0005667","transcription factor complex","81/319","356/19659",2.66018200401025e-70,4.8016285172385e-68,3.36022989980242e-68,81,"cc","ChemoRes","2068/2071/4088/2033/1051/6774/3091/3725/2113/860/861/3065/7157/5925/7421/2353/1050/5970/23054/6256/6908/5468/5914/5451/7067/142/1869/4087/10498/25942/4654/3164/1499/2623/7068/4089/6497/1487/1385/10524/3727/7528/7376/5591/2648/9971/10155/2547/3726/23028/6886/9219/5933/9314/6929/23186/8295/7391/6878/1874/9734/3622/6657/6880/196/6872/2959/9439/6925/4841/6421/1017/5934/10001/3159/28996/4086/2034/5467/5966/1019","ERCC2/ERCC3/SMAD3/EP300/CEBPB/STAT3/HIF1A/JUN/ETS1/RUNX2/RUNX1/HDAC1/TP53/RB1/VDR/FOS/CEBPA/RELA/NCOA6/RXRA/TBP/PPARG/RARA/POU2F1/THRA/PARP1/E2F1/SMAD2/CARM1/SIN3A/MYOD1/NR4A1/CTNNB1/GATA1/THRB/SMAD4/SKI/CTBP1/CREB1/KAT5/JUND/YY1//PRKDC/KAT2A/NR1H4/TRIM28/XRCC6/JUNB/KDM1A/TAL1/MTA2/RBL1/KLF4/TCF3/RCOR1/TRRAP/USF1/TAF6/E2F4/HDAC9/ING2/SOX2/TAF9/AHR/TAF1/GTF2B/MED23/TCF4/NONO/SFPQ/CDK2/RBL2/MED6/HMGA1/HIPK2/SMAD1/EPAS1/PPARD/REL/CDK4"
"5","GO:0003713","transcription coactivator activity","79/318","321/17632",6.00739915897993e-68,2.84149980219751e-65,1.72633681094897e-65,79,"mf","ChemoRes","2033/3725/1387/5371/6597/5925/672/7421/8202/6599/8648/1050/6595/23054/6256/10499/5468/5914/7067/8805/8850/6598/2100/6605/10498/8204/6601/4654/22938/1499/23426/6602/8289/7068/5469/9325/8554/9063/10524/3727/7528/7376/2648/2274/10891/9971/6604/10155/3726/1386/86/1616/23028/9219/9112/10521/6929/57504/6603/4261/6880/3054/6872/9439/4869/898/7025/29117/8607/4791/11315/5927/10001/3159/28996/9862/5467/10987/1660","EP300/JUN/CREBBP/PML/SMARCA4/RB1/BRCA1/VDR/NCOA3/SMARCC1/NCOA1/CEBPA/SMARCA2/NCOA6/RXRA/NCOA2/PPARG/RARA/THRA/TRIM24/KAT2B/SMARCB1/ESR2/SMARCE1/CARM1/NRIP1/SMARCC2/MYOD1/SNW1/CTNNB1/GRIP1/SMARCD1/ARID1A/THRB/MED1/TRIP4/PIAS1/PIAS2/KAT5/JUND/YY1//KAT2A/FHL2/PPARGC1A/NR1H4/SMARCD3/TRIM28/JUNB/ATF2/ACTL6A/DAXX/KDM1A/MTA2/MTA1/DDX17/TCF3/MTA3/SMARCD2/CIITA/TAF9/HCFC1/TAF1/MED23/NPM1/CCNE1/NR2F1/BRD7/RUVBL1/NFKB2/PARK7/KDM5A/MED6/HMGA1/HIPK2/MED24/PPARD/COPS5/DHX9"
"6","GO:0048545","response to steroid hormone","78/319","390/18493",5.68662486035762e-61,8.32521879556356e-58,3.96068433256487e-58,78,"bp","ChemoRes","8061/2056/596/5105/2033/6714/367/2908/861/595/3065/9612/6597/5925/672/7421/8202/9611/8648/2353/2099/5970/23054/6256/3172/10499/5468/5914/7067/5241/142/23411/8431/2100/10498/8204/4654/3164/1499/23426/8289/51341/7068/5469/9325/2309/2308/7329/8554/9063/10524/4193/7376/1655/6720/2274/10891/9971/4851/1616/7181/5931/10521/6872/5111/1026/898/1789/7023/7025/11315/3146/2101/5245/9862/5467/6502/10013","FOSL1/EPO/BCL2/PCK1/EP300/SRC/AR/NR3C1/RUNX1/CCND1/HDAC1/NCOR2/SMARCA4/RB1/BRCA1/VDR/NCOA3/NCOR1/NCOA1/FOS/ESR1/RELA/NCOA6/RXRA/HNF4A/NCOA2/PPARG/RARA/THRA/PGR/PARP1/SIRT1/NR0B2/ESR2/CARM1/NRIP1/MYOD1/NR4A1/CTNNB1/GRIP1/ARID1A/ZBTB7A/THRB/MED1/TRIP4/FOXO3/FOXO1/UBE2I/PIAS1/PIAS2/KAT5/MDM2//DDX5/SREBF1/FHL2/PPARGC1A/NR1H4/NOTCH1/DAXX/NR2C1/RBBP7/DDX17/TAF1/PCNA/CDKN1A/CCNE1/DNMT3B/TFAP4/NR2F1/PARK7/HMGB1/ESRRA/PHB/MED24/PPARD/SKP2/HDAC6"
"7","GO:0000982","transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding","73/318","447/17632",5.10816732952118e-49,6.04040786715879e-47,3.66981494989285e-47,73,"mf","ChemoRes","8061/6777/6667/1051/6774/3091/3725/367/2113/1387/860/2908/7157/5925/4609/2353/2099/1050/5970/3172/5468/5241/23411/1869/4087/3164/51341/6688/4089/6772/467/688/2308/6670/1385/3727/7528/7376/6720/6721/6722/9971/3726/1386/7161/7181/64919/3297/5933/9314/6929/23186/1874/6657/4204/4094/4602/3659/6925/5934/1052/7023/7025/4791/10664/4086/6498/2101/2034/6615/5467/3190/4208","FOSL1/STAT5B/SP1/CEBPB/STAT3/HIF1A/JUN/AR/ETS1/CREBBP/RUNX2/NR3C1/TP53/RB1/MYC/FOS/ESR1/CEBPA/RELA/HNF4A/PPARG/PGR/SIRT1/E2F1/SMAD2/NR4A1/ZBTB7A/SPI1/SMAD4/STAT1/ATF3/KLF5/FOXO1/SP3/CREB1/JUND/YY1//SREBF1/SREBF2/SRF/NR1H4/JUNB/ATF2/TP73/NR2C1/BCL11B/HSF1/RBL1/KLF4/TCF3/RCOR1/E2F4/SOX2/MECP2/MAF/MYB/IRF1/TCF4/RBL2/CEBPD/TFAP4/NR2F1/NFKB2/CTCF/SMAD1/SKIL/ESRRA/EPAS1/SNAI1/PPARD/HNRNPK/MEF2C"
"8","GO:0018205","peptidyl-lysine modification","73/319","361/18493",2.76375132711931e-57,2.4276791657416e-54,1.15495713354354e-54,73,"bp","ChemoRes","2033/5595/1387/5371/672/8202/8648/5970/3066/8850/23411/6598/25942/4654/22938/1499/9759/7341/2624/6688/4089/1487/7329/8554/9063/10524/4193/6613/10401/2648/10891/10155/1386/86/51564/1786/6839/53615/2122/51588/6612/8295/9734/80854/5977/4204/5926/6880/4602/4297/3054/4221/6872/2959/10856/10919/2146/115426/1789/23512/9869/79813/29117/9252/8607/11315/10664/4000/8535/9555/6418/1111/10013","EP300/MAPK3/CREBBP/PML/BRCA1/NCOA3/NCOA1/RELA/HDAC2/KAT2B/SIRT1/SMARCB1/SIN3A/MYOD1/SNW1/CTNNB1/HDAC4/SUMO1/GATA2/SPI1/SMAD4/CTBP1/UBE2I/PIAS1/PIAS2/KAT5/MDM2/SUMO2/PIAS3/KAT2A/PPARGC1A/TRIM28/ATF2/ACTL6A/HDAC7/DNMT1/SUV39H1/MBD3/MECOM/PIAS4/SUMO3/TRRAP/HDAC9/SETD7/DPF2/MECP2/ARID4A/TAF9/MYB/KMT2A/HCFC1/MEN1/TAF1/GTF2B/RUVBL2/EHMT2/EZH2/UHRF2/DNMT3B/SUZ12/SETDB1/EHMT1/BRD7/RPS6KA5/RUVBL1/PARK7/CTCF/LMNA/CBX4/H2AFY/SET/CHEK1/HDAC6"
"9","GO:0030522","intracellular receptor signaling pathway","68/319","288/18493",4.10713727140263e-58,4.50963672400009e-55,2.145438811509e-55,68,"bp","ChemoRes","2033/6714/6774/367/2908/5371/861/3065/9612/6597/5925/672/7421/8202/9611/8648/2099/5970/23054/6256/3172/5468/5914/7067/8805/5241/142/23411/2100/10498/8204/22938/3164/1499/23426/8289/51341/7068/5469/9325/7316/7329/8554/9063/10524/7376/1655/6720/2274/10891/9971/1616/7181/10521/196/6872/2146/898/7025/11315/2101/5245/9862/5467/4792/6502/7314/10013","EP300/SRC/STAT3/AR/NR3C1/PML/RUNX1/HDAC1/NCOR2/SMARCA4/RB1/BRCA1/VDR/NCOA3/NCOR1/NCOA1/ESR1/RELA/NCOA6/RXRA/HNF4A/PPARG/RARA/THRA/TRIM24/PGR/PARP1/SIRT1/ESR2/CARM1/NRIP1/SNW1/NR4A1/CTNNB1/GRIP1/ARID1A/ZBTB7A/THRB/MED1/TRIP4/UBC/UBE2I/PIAS1/PIAS2/KAT5//DDX5/SREBF1/FHL2/PPARGC1A/NR1H4/DAXX/NR2C1/DDX17/AHR/TAF1/EZH2/CCNE1/NR2F1/PARK7/ESRRA/PHB/MED24/PPARD/NFKBIA/SKP2/UBB/HDAC6"
"10","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","66/318","449/17632",3.46677441482658e-41,1.82198255356997e-39,1.10693498859375e-39,66,"mf","ChemoRes","8061/4088/2033/6777/6667/1051/6774/3091/3725/367/2113/860/2908/861/7157/4609/2353/2099/1050/5970/4790/3172/5241/142/23411/1869/4087/4654/3164/2623/6688/4089/2309/467/688/1385/3727/7376/6720/6722/9971/4851/3726/1386/7161/64919/9314/1874/6657/4094/4602/3659/3054/6925/1052/7023/4791/3159/10664/9839/4086/2101/2034/5966/3190/4208","FOSL1/SMAD3/EP300/STAT5B/SP1/CEBPB/STAT3/HIF1A/JUN/AR/ETS1/RUNX2/NR3C1/RUNX1/TP53/MYC/FOS/ESR1/CEBPA/RELA/NFKB1/HNF4A/PGR/PARP1/SIRT1/E2F1/SMAD2/MYOD1/NR4A1/GATA1/SPI1/SMAD4/FOXO3/ATF3/KLF5/CREB1/JUND//SREBF1/SRF/NR1H4/NOTCH1/JUNB/ATF2/TP73/BCL11B/KLF4/E2F4/SOX2/MAF/MYB/IRF1/HCFC1/TCF4/CEBPD/TFAP4/NFKB2/HMGA1/CTCF/ZEB2/SMAD1/ESRRA/EPAS1/REL/HNRNPK/MEF2C"
