"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","ont","comparison","geneID","symbol"
"1","GO:0006260","DNA replication","58/114","268/18493",2.50312765465713e-77,1.82978631555436e-74,1.28581715312914e-74,58,"bp","ChemoRes","10111/146956/80010/197342/84464/7156/57697/675/641/353497/201254/378708/84126/6117/6119/5884/545/6118/3364/83990/672/5982/116028/5985/5983/580/5984/1763/5888/9156/7486/5932/4361/4683/1111/472/10524/348654/54962/5429/63967/8914/57804/5111/5981/51426/5427/5424/10714/5425/5426/54107/5980/2237/2956/11200/3978/51455","RAD50/EME1/RMI1/EME2/SLX4/TOP3A/FANCM/BRCA2/BLM/POLN/CENPX/CENPS/ATRIP/RPA1/RPA3/RAD17/ATR/RPA2/HUS1/BRIP1/BRCA1/RFC2/RMI2/RFC5/RFC3/BARD1/RFC4/DNA2/RAD51/EXO1/WRN/RBBP8/MRE11/NBN/CHEK1/ATM/KAT5/GEN1/TIPIN/POLH/CLSPN/TIMELESS/POLD4/PCNA/RFC1/POLK/POLE2/POLD1/POLD3/POLD2/POLE/POLE3/REV3L/FEN1/MSH6/CHEK2/LIG1/REV1"
"2","GO:0006302","double-strand break repair","50/114","236/18493",2.72594576548757e-65,1.32844423638094e-62,9.33516865654692e-63,50,"bp","ChemoRes","2187/5893/10111/146956/80010/5889/80198/197342/84464/79728/675/641/2072/9937/22909/353497/64858/2067/57599/6117/6119/6118/3364/83990/672/116028/580/1763/5888/9156/5890/7486/7516/5932/4361/4683/7517/1111/472/10524/348654/10635/8914/2237/11200/4436/4292/7515/7158/142","FANCB/RAD52/RAD50/EME1/RMI1/RAD51C/MUS81/EME2/SLX4/PALB2/BRCA2/BLM/ERCC4/DCLRE1A/FAN1/POLN/DCLRE1B/ERCC1/WDR48/RPA1/RPA3/RPA2/HUS1/BRIP1/BRCA1/RMI2/BARD1/DNA2/RAD51/EXO1/RAD51B/WRN/XRCC2/RBBP8/MRE11/NBN/XRCC3/CHEK1/ATM/KAT5/GEN1/RAD51AP1/TIMELESS/FEN1/CHEK2/MSH2/MLH1/XRCC1/TP53BP1/PARP1"
"3","GO:0006310","DNA recombination","48/114","282/18493",1.56640494607637e-57,5.72521007790915e-55,4.02318744044879e-55,48,"bp","ChemoRes","2187/5893/10111/146956/80010/5889/80198/197342/84464/79728/57697/675/641/2072/22909/353497/2067/201254/57599/378708/6117/6119/6118/3364/83990/672/116028/5888/9156/5890/83695/7486/7516/5932/4361/4683/7517/1111/472/348654/10635/2237/2956/4436/4292/7515/7158/142","FANCB/RAD52/RAD50/EME1/RMI1/RAD51C/MUS81/EME2/SLX4/PALB2/FANCM/BRCA2/BLM/ERCC4/FAN1/POLN/ERCC1/CENPX/WDR48/CENPS/RPA1/RPA3/RPA2/HUS1/BRIP1/BRCA1/RMI2/RAD51/EXO1/RAD51B/RHNO1/WRN/XRCC2/RBBP8/MRE11/NBN/XRCC3/CHEK1/ATM/GEN1/RAD51AP1/FEN1/MSH6/MSH2/MLH1/XRCC1/TP53BP1/PARP1"
"4","hsa03460","Fanconi anemia pathway","45/102","54/7843",7.51770377628708e-81,8.11912007839005e-79,7.51770377628708e-79,45,"kg","ChemoRes","2187/2178/146956/80010/5889/80198/197342/84464/79728/7156/91442/2188/80233/55120/2176/2189/2175/57697/675/641/2177/29089/2072/22909/353497/2067/201254/55215/7398/57599/378708/84126/6117/6119/545/6118/83990/672/116028/5888/5429/51426/5980/4292/51455","FANCB/FANCE/EME1/RMI1/RAD51C/MUS81/EME2/SLX4/PALB2/TOP3A/FAAP24/FANCF/FAAP100/FANCL/FANCC/FANCG/FANCA/FANCM/BRCA2/BLM/FANCD2/UBE2T/ERCC4/FAN1/POLN/ERCC1/CENPX/FANCI/USP1/WDR48/CENPS/ATRIP/RPA1/RPA3/ATR/RPA2/BRIP1/BRCA1/RMI2/RAD51/POLH/POLK/REV3L/MLH1/REV1"
"5","GO:0090305","nucleic acid phosphodiester bond hydrolysis","42/114","295/18493",1.80032090352957e-46,2.39279014632749e-44,1.68144804004293e-44,42,"bp","ChemoRes","10111/146956/80198/197342/57697/2072/9937/22909/64858/2067/6117/6119/5810/6118/5883/5982/5985/5983/5984/1763/9156/144715/7486/5932/4361/348654/7314/7316/57804/5111/5981/51426/5424/10714/5425/5426/5980/6233/7311/2237/7507/142","RAD50/EME1/MUS81/EME2/FANCM/ERCC4/DCLRE1A/FAN1/DCLRE1B/ERCC1/RPA1/RPA3/RAD1/RPA2/RAD9A/RFC2/RFC5/RFC3/RFC4/DNA2/EXO1/RAD9B/WRN/RBBP8/MRE11/GEN1/UBB/UBC/POLD4/PCNA/RFC1/POLK/POLD1/POLD3/POLD2/POLE/REV3L/RPS27A/UBA52/FEN1/XPA/PARP1"
"6","GO:0140097","catalytic activity, acting on DNA","40/114","185/17632",3.8987889352976e-51,8.6163235470077e-49,5.74558369412278e-49,40,"mf","ChemoRes","10111/146956/5889/80198/197342/84464/7156/641/2072/9937/22909/353497/64858/2067/5810/5883/83990/1763/5888/9156/7486/5932/4361/4683/7517/348654/5429/57804/5111/5427/5424/10714/5425/5426/56655/54107/5980/2237/3978/7515","RAD50/EME1/RAD51C/MUS81/EME2/SLX4/TOP3A/BLM/ERCC4/DCLRE1A/FAN1/POLN/DCLRE1B/ERCC1/RAD1/RAD9A/BRIP1/DNA2/RAD51/EXO1/WRN/RBBP8/MRE11/NBN/XRCC3/GEN1/POLH/POLD4/PCNA/POLE2/POLD1/POLD3/POLD2/POLE/POLE4/POLE3/REV3L/FEN1/LIG1/XRCC1"
"7","GO:0036297","interstrand cross-link repair","39/114","51/18493",6.23708946449061e-79,9.11862479708526e-76,6.40778875509772e-76,39,"bp","ChemoRes","2187/2178/146956/80198/84464/91442/2188/80233/55120/2176/2189/2175/57697/2177/29089/2072/9937/22909/199990/353497/64858/2067/201254/55215/378708/84126/6117/6119/545/6118/5888/7517/10635/7314/7316/6233/7311/2956/7507","FANCB/FANCE/EME1/MUS81/SLX4/FAAP24/FANCF/FAAP100/FANCL/FANCC/FANCG/FANCA/FANCM/FANCD2/UBE2T/ERCC4/DCLRE1A/FAN1/FAAP20/POLN/DCLRE1B/ERCC1/CENPX/FANCI/CENPS/ATRIP/RPA1/RPA3/ATR/RPA2/RAD51/XRCC3/RAD51AP1/UBB/UBC/RPS27A/UBA52/MSH6/XPA"
"8","GO:0009314","response to radiation","38/114","443/18493",2.63714236592584e-33,1.4279637551791e-31,1.00345066243416e-31,38,"bp","ChemoRes","867/2189/641/2177/2072/2067/7398/5810/545/11073/3364/5883/672/5888/144715/83695/7486/7516/1111/472/10524/348654/54962/10635/5429/5111/51426/5424/54107/56852/2237/2956/11200/7507/4436/7158/142/51455","CBL/FANCG/BLM/FANCD2/ERCC4/ERCC1/USP1/RAD1/ATR/TOPBP1/HUS1/RAD9A/BRCA1/RAD51/RAD9B/RHNO1/WRN/XRCC2/CHEK1/ATM/KAT5/GEN1/TIPIN/RAD51AP1/POLH/PCNA/POLK/POLD1/POLE3/RAD18/FEN1/MSH6/CHEK2/XPA/MSH2/TP53BP1/PARP1/REV1"
"9","GO:0051052","regulation of DNA metabolic process","38/114","412/18493",1.67488274742599e-34,1.06464285945078e-32,7.48139845074491e-33,38,"bp","ChemoRes","2187/5893/3082/10111/84464/641/2072/2067/7398/5884/545/6118/3364/672/5982/116028/5985/5983/5984/1763/5888/7486/4361/4683/1111/472/54962/10635/5429/8914/5111/2956/11200/4436/4292/7515/7158/142","FANCB/RAD52/HGF/RAD50/SLX4/BLM/ERCC4/ERCC1/USP1/RAD17/ATR/RPA2/HUS1/BRCA1/RFC2/RMI2/RFC5/RFC3/RFC4/DNA2/RAD51/WRN/MRE11/NBN/CHEK1/ATM/TIPIN/RAD51AP1/POLH/TIMELESS/PCNA/MSH6/CHEK2/MSH2/MLH1/XRCC1/TP53BP1/PARP1"
"10","GO:0000725","recombinational repair","36/114","124/18493",8.61363768363771e-52,2.51862765869567e-49,1.76987586931166e-49,36,"bp","ChemoRes","2187/5893/10111/80010/5889/80198/84464/79728/675/641/2072/22909/353497/57599/6117/6119/6118/3364/672/116028/5888/5890/83695/7486/7516/5932/4361/4683/7517/1111/348654/10635/2237/7515/7158/142","FANCB/RAD52/RAD50/RMI1/RAD51C/MUS81/SLX4/PALB2/BRCA2/BLM/ERCC4/FAN1/POLN/WDR48/RPA1/RPA3/RPA2/HUS1/BRCA1/RMI2/RAD51/RAD51B/RHNO1/WRN/XRCC2/RBBP8/MRE11/NBN/XRCC3/CHEK1/GEN1/RAD51AP1/FEN1/XRCC1/TP53BP1/PARP1"
